IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt6c;IO_KArt7;IO_KArt8;IO_Summe
L11Z;8;15,27;0,00;14,02;2,43;0,00;0,00;11,36;0,00;0,00;9,44;8,98;61,50
L11Z;9;76,37;0,00;78,13;5,95;1,33;0,00;90,85;0,04;11,54;41,99;52,21;358,41
L11Z;10;3,39;0,00;24,14;0,07;0,60;0,00;17,54;0,13;26,81;2,72;7,85;83,25
L11Z;11;47,65;0,03;71,31;2,84;0,00;0,00;13,35;1,45;0,00;17,93;27,74;182,30
L11Z;12;206,30;0,30;81,07;3,16;0,04;0,00;31,94;0,00;0,00;68,03;68,74;459,58
L11Z;13;23,74;0,02;22,86;0,40;0,00;0,00;3,44;0,00;0,00;3,48;9,05;62,99
L12A;1;1367,53;2141,73;169,69;266,28;120,40;0,00;185,29;4,48;26,61;802,28;1972,25;7056,54
L12A;2;20,64;44,11;0,48;5,10;0,00;0,00;7,47;0,46;0,00;10,18;22,36;110,80
L12A;4;35,97;0,00;31,29;1,86;1,72;8,99;11,78;8,88;0,00;17,76;26,63;144,88
L12A;5;25,67;0,00;17,83;1,00;0,00;0,00;4,54;0,00;0,00;7,50;8,31;64,85
L12A;8;10,90;0,00;11,16;0,52;0,01;0,16;3,69;3,95;0,00;5,51;7,33;43,23
L12A;9;592,61;0,00;1025,80;11,20;2,97;7,18;77,17;8,32;661,48;541,48;559,10;3487,31
L12A;10;31,80;0,00;103,66;4,18;83,90;0,00;75,95;0,00;39,26;17,70;46,74;403,19
L12A;11;60,92;0,90;32,47;1,36;0,00;0,00;4,38;0,01;2,15;6,61;23,14;131,94
L12A;12;95,44;17,59;175,46;0,22;0,42;0,00;10,09;13,91;79,04;64,86;61,56;518,59
L12A;13;26,11;5,48;19,52;0,58;0,00;0,00;2,52;0,48;0,00;5,74;17,37;77,80
L12B;1;503,33;790,99;76,59;105,37;49,62;0,00;71,23;14,84;17,82;296,34;735,89;2662,02
L12B;2;6,28;12,37;0,18;1,11;0,09;0,00;2,03;0,00;0,10;2,39;9,03;33,58
L12B;4;21,28;0,00;20,38;1,24;0,09;5,12;13,61;6,56;0,00;13,19;21,43;102,90
L12B;5;22,23;0,00;14,91;1,24;0,04;0,00;4,13;0,02;0,00;2,49;6,48;51,54
L12B;7;0,19;0,00;0,33;0,02;0,00;5,66;0,21;0,00;0,01;0,15;0,20;6,77
L12B;8;11,56;0,00;13,76;0,72;0,32;0,00;6,10;2,15;0,00;5,66;8,08;48,35
L12B;9;188,66;0,00;320,54;3,37;0,55;0,93;24,52;9,24;257,64;165,15;191,25;1161,85
L12B;10;13,33;0,00;49,54;1,38;31,36;0,00;39,15;0,52;20,00;7,16;20,71;183,15
L12B;11;23,42;0,04;26,76;0,80;0,00;0,00;4,68;0,04;1,20;5,87;13,64;76,45
L12B;12;31,75;2,59;53,23;0,23;0,12;0,00;5,78;4,16;9,57;49,30;26,72;183,45
L12B;13;22,63;3,01;20,71;0,67;0,00;0,00;2,90;0,00;0,00;4,59;13,96;68,47
L13A;1;518,16;851,80;43,10;66,57;19,81;0,00;72,35;2,12;2,61;280,06;743,18;2599,76
L13A;2;149,43;299,40;4,09;27,37;3,26;0,00;48,59;0,55;0,04;57,20;146,30;736,23
L13A;4;737,63;0,00;537,20;22,74;31,38;9,77;293,89;261,58;11,76;351,21;420,03;2677,19
L13A;5;467,95;0,00;309,94;25,90;1,85;0,00;95,93;3,03;0,72;65,22;147,08;1117,62
L13A;7;0,29;0,00;0,49;0,03;0,00;0,00;0,22;0,18;0,00;0,19;0,40;1,80
L13A;8;3,92;0,00;4,31;0,36;0,00;0,00;2,32;0,80;0,00;2,58;2,31;16,60
L13A;9;40,43;0,00;38,81;0,58;0,71;1,94;11,21;9,80;14,95;17,58;27,05;163,06
L13A;10;54,46;0,00;113,93;1,81;54,93;0,00;72,39;2,31;90,61;20,11;63,89;474,44
L13A;11;24,79;0,08;21,59;1,20;0,00;0,00;6,57;0,61;0,67;8,05;12,73;76,29
L13A;12;18,33;0,32;48,33;0,29;0,00;0,00;2,69;0,04;5,75;4,11;19,57;99,43
L13A;13;18,23;1,42;15,95;0,42;0,00;0,00;3,18;0,04;0,81;2,81;9,17;52,03
L13B;1;431,03;693,47;34,08;53,21;4,75;0,00;60,91;1,52;1,57;235,24;628,17;2143,95
L13B;2;60,54;128,81;1,57;12,65;0,21;0,00;18,27;0,02;0,01;24,31;66,57;312,96
L13B;4;630,58;0,00;478,28;20,49;25,07;6,38;275,23;293,85;44,47;329,05;357,91;2461,31
L13B;5;414,28;0,00;277,27;23,64;0,84;0,00;85,28;1,83;0,31;55,57;130,16;989,18
L13B;7;0,04;0,00;0,08;0,00;0,00;0,00;0,04;0,03;0,00;0,03;0,03;0,25
L13B;8;1,07;0,00;1,12;0,08;0,00;0,00;0,48;0,01;0,00;0,66;0,63;4,05
L13B;9;19,38;0,00;21,40;0,59;0,29;0,00;8,05;1,55;5,61;9,07;14,38;80,32
L13B;10;35,38;0,00;71,11;1,48;5,09;0,00;47,03;2,74;77,01;14,25;39,49;293,58
L13B;11;19,45;0,06;17,46;0,79;0,01;0,00;4,70;0,39;0,26;5,77;9,90;58,79
L13B;12;15,32;0,70;37,26;0,35;0,00;0,00;2,18;0,00;4,05;3,45;17,19;80,50
L13B;13;17,74;1,11;13,88;0,36;0,00;0,00;2,85;0,03;0,86;2,36;8,16;47,35
L13C;1;224,11;347,86;21,90;33,37;14,70;0,00;31,38;2,69;1,52;115,18;324,62;1117,33
L13C;2;1,32;2,39;0,01;0,13;0,00;0,00;0,21;0,00;0,00;0,36;1,06;5,48
L13C;4;175,44;0,00;174,08;7,57;23,77;2,57;101,21;83,85;1,98;115,50;133,81;819,78
L13C;5;181,37;0,00;122,06;10,02;0,52;0,00;32,60;0,18;0,41;22,56;53,60;423,32
L13C;7;0,63;0,00;0,82;0,01;0,00;0,00;0,64;0,00;0,00;0,30;0,33;2,73
L13C;8;3,40;0,00;4,00;0,11;0,00;0,00;1,36;0,01;0,00;1,81;2,67;13,36
L13C;9;24,94;0,00;25,17;0,67;0,08;0,00;11,69;0,78;0,00;11,94;18,25;93,52
L13C;10;10,35;0,00;22,85;0,78;0,00;0,00;14,41;0,00;27,49;4,86;11,70;92,44
L13C;11;16,65;0,01;16,53;0,77;0,00;0,00;6,64;0,00;0,00;5,22;9,61;55,43
L13C;12;2,25;0,00;4,60;0,07;0,00;0,00;2,01;0,30;0,00;1,77;1,76;12,76
L13C;13;15,69;1,41;13,02;0,34;0,00;0,00;2,30;0,00;0,00;1,65;7,02;41,43
L16A;1;229,57;295,05;10,38;35,61;0,50;0,00;32,30;4,28;5,80;91,46;304,49;1009,44
L16A;2;0,93;2,83;0,05;0,24;0,02;0,00;0,24;0,00;0,00;0,60;1,33;6,24
L16A;4;142,16;0,00;143,99;3,54;0,34;925,22;114,85;103,25;3,16;102,93;101,33;1640,77
L16A;5;136,49;0,00;111,67;9,37;0,26;0,00;28,97;0,34;0,00;14,95;68,49;370,54
L16A;9;1,56;0,00;2,39;0,05;0,00;0,00;0,97;0,00;0,00;1,14;1,75;7,86
L16A;10;0,73;0,00;3,77;0,03;0,00;0,00;3,31;0,00;4,84;0,58;1,65;14,91
L16A;11;16,15;0,01;11,45;1,35;0,00;0,00;2,45;0,00;0,00;3,99;7,13;42,53
L16A;12;0,00;0,00;0,31;0,00;0,00;0,00;0,00;0,00;0,07;0,01;0,05;0,44
L16A;13;23,60;0,00;16,96;0,46;0,00;0,00;4,35;0,00;0,00;1,37;6,74;53,48
L16B;1;238,84;279,72;4,65;40,86;0,46;0,00;34,84;0,10;5,33;77,45;307,13;989,38
L16B;2;0,33;1,08;0,01;0,08;0,00;0,00;0,14;0,00;0,00;0,13;0,69;2,46
L16B;4;168,21;0,00;152,13;3,54;0,28;1724,25;172,48;51,27;3,02;143,08;108,59;2526,85
L16B;5;143,43;0,00;117,16;10,85;0,09;0,00;34,00;0,18;0,00;12,84;90,17;408,72
L16B;8;0,89;0,00;1,32;0,06;0,00;0,00;0,48;0,00;0,00;0,73;0,63;4,11
L16B;9;1,97;0,00;2,56;0,04;0,00;0,00;0,91;0,00;0,00;1,35;1,81;8,64
L16B;10;0,27;0,00;1,80;0,03;0,00;0,00;1,43;0,00;5,83;0,30;0,69;10,35
L16B;11;27,37;0,01;17,81;2,03;0,00;0,00;3,80;0,00;0,00;5,72;10,86;67,60
L16B;12;0,00;0,00;0,31;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,03;0,35
L16B;13;29,49;0,00;20,92;0,66;0,00;0,00;4,69;0,00;0,00;1,09;7,09;63,94
L16C;1;242,46;256,71;7,47;39,78;0,15;0,00;33,08;0,04;0,02;82,66;299,76;962,13
L16C;4;99,63;0,00;91,86;2,60;0,11;1107,25;93,30;27,40;0,00;79,20;60,94;1562,29
L16C;5;92,84;0,00;82,90;7,11;0,00;0,00;22,33;0,07;0,00;8,67;58,76;272,68
L16C;8;2,31;0,00;3,42;0,14;0,00;0,00;1,23;0,00;0,00;1,89;1,61;10,60
L16C;9;10,32;0,00;13,10;0,19;0,00;0,00;2,97;0,00;0,00;5,99;9,34;41,91
L16C;10;0,55;0,00;4,61;0,03;0,00;0,00;3,68;0,00;3,91;0,53;1,94;15,25
L16C;11;67,72;0,01;57,07;6,68;0,00;0,00;10,06;24,35;0,00;15,45;27,77;209,11
L16C;12;0,12;0,01;5,30;0,00;0,00;0,00;0,09;0,00;0,06;1,48;1,90;8,96
L16C;13;26,47;0,01;19,86;0,90;0,00;0,00;5,35;0,00;0,00;1,98;7,82;62,39
L17A;1;295,48;580,53;31,29;24,05;0,10;0,00;42,48;0,14;0,41;147,46;361,65;1483,59
L17A;2;3,34;5,55;0,18;0,21;0,00;0,00;0,92;0,00;0,00;1,30;3,61;15,11
L17A;4;189,14;0,00;157,32;6,58;3,53;3,09;72,04;19,28;1,30;89,53;108,22;650,03
L17A;5;168,75;0,00;122,30;8,31;0,13;0,00;33,79;0,56;1,08;21,06;51,17;407,15
L17A;8;5,24;0,00;5,76;0,64;0,00;0,00;3,09;0,00;0,00;3,36;3,16;21,25
L17A;9;9,87;0,00;12,00;0,10;0,13;0,00;1,99;0,65;3,79;6,61;5,64;40,78
L17A;10;4,57;0,00;12,18;0,11;0,00;0,00;8,50;0,00;4,42;2,14;6,07;37,99
L17A;11;11,76;0,23;7,05;0,27;0,00;0,00;1,20;0,59;0,00;1,64;3,84;26,58
L17A;12;0,00;0,00;1,68;0,00;0,00;0,00;0,16;0,00;0,00;0,05;0,32;2,21
L17A;13;13,23;0,33;9,64;0,22;0,00;0,00;1,29;0,00;0,00;2,21;6,31;33,23
L17B;1;198,60;295,51;13,82;25,14;1,85;0,00;24,28;0,43;3,03;110,31;294,03;967,00
L17B;2;1,16;2,39;0,02;0,14;0,03;0,00;0,31;0,00;0,00;0,42;1,43;5,90
L17B;4;82,69;0,00;92,11;4,12;5,27;17,21;47,81;31,11;4,42;57,21;64,20;406,15
L17B;5;106,21;0,00;71,14;4,87;0,62;0,00;17,11;0,29;0,21;12,59;28,29;241,33
L17B;7;0,05;0,00;0,07;0,00;0,00;0,00;0,04;0,03;0,00;0,02;0,03;0,24
L17B;8;8,55;0,00;7,84;1,35;0,00;0,03;6,20;0,28;0,00;4,98;4,20;33,43
L17B;9;20,23;0,00;16,28;0,21;0,01;0,00;5,94;0,35;7,80;7,04;11,09;68,95
L17B;10;2,40;0,00;12,71;0,15;0,29;0,00;9,35;0,03;11,83;1,55;5,22;43,53
L17B;11;15,07;0,03;16,32;0,95;0,00;0,00;5,17;1,02;0,16;6,64;8,90;54,26
L17B;12;1,30;0,25;2,14;0,02;0,05;0,00;0,56;0,02;0,05;0,63;0,93;5,95
L17B;13;21,21;4,66;20,79;0,68;0,00;0,00;3,32;0,01;0,03;3,26;13,02;66,98
L18A;1;687,25;1332,47;64,89;108,25;30,80;0,00;114,74;2,70;6,77;380,15;986,02;3714,04
L18A;2;191,87;351,54;5,03;32,84;9,95;0,00;63,35;0,75;0,85;69,03;161,30;886,51
L18A;4;283,76;0,00;274,84;12,95;10,11;9,97;166,39;106,59;0,27;184,47;226,80;1276,15
L18A;5;250,88;0,00;169,96;14,26;1,22;0,00;49,47;0,86;0,28;35,00;73,87;595,80
L18A;7;0,59;0,00;0,71;0,00;0,03;0,07;0,36;2,33;0,00;0,17;0,50;4,76
L18A;8;26,22;0,00;24,58;2,11;0,00;0,00;15,04;7,49;0,00;16,70;17,48;109,62
L18A;9;64,93;0,00;64,63;0,91;0,78;1,99;17,52;10,20;45,53;30,12;43,76;280,37
L18A;10;28,59;0,00;100,80;1,68;111,30;0,00;73,77;1,51;70,88;14,40;45,45;448,38
L18A;11;70,80;0,16;56,80;4,19;0,00;0,00;20,95;0,63;0,50;27,48;33,29;214,80
L18A;12;16,25;6,29;48,19;0,28;0,00;0,00;2,99;0,07;12,45;4,76;20,26;111,54
L18A;13;40,45;9,84;35,91;1,25;0,07;0,00;6,58;1,23;0,26;7,91;25,01;128,51
L18B;1;324,63;517,49;22,18;42,63;6,97;0,00;43,12;1,18;0,77;179,02;487,66;1625,65
L18B;2;9,86;19,18;0,21;1,68;0,06;0,00;2,88;0,06;0,00;3,54;10,69;48,16
L18B;4;256,61;0,00;260,75;12,98;8,07;5,27;154,90;146,30;1,23;179,63;192,28;1218,02
L18B;5;251,29;0,00;168,78;13,08;0,54;0,00;45,84;0,69;0,32;32,58;74,36;587,48
L18B;7;0,03;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,01;0,06
L18B;8;6,21;0,00;6,41;0,70;0,01;0,21;4,13;2,16;0,03;4,29;3,88;28,03
L18B;9;33,37;0,00;33,84;1,09;0,22;0,00;19,04;1,72;9,53;17,57;23,74;140,12
L18B;10;7,50;0,00;29,64;0,51;5,22;0,00;21,29;0,67;28,11;4,21;13,23;110,38
L18B;11;31,93;0,14;34,62;2,76;0,00;0,00;13,50;1,43;0,04;15,83;21,78;122,03
L18B;12;5,04;1,02;8,38;0,09;0,00;0,00;2,21;0,16;0,69;2,70;3,28;23,57
L18B;13;22,85;3,26;19,99;0,62;0,03;0,00;3,71;0,45;0,08;3,55;12,46;67,00
L19Z;1;283,34;400,86;15,73;34,64;0,22;0,00;31,77;0,00;0,32;148,51;393,40;1308,79
L19Z;2;1,36;2,50;0,02;0,11;0,02;0,00;0,38;0,00;0,00;0,41;1,37;6,17
L19Z;4;181,21;0,00;181,46;7,44;1,34;3,59;117,71;92,93;10,90;113,22;134,51;844,31
L19Z;5;212,66;0,00;135,73;9,93;0,31;0,00;33,92;0,20;0,00;23,81;49,97;466,53
L19Z;8;9,20;0,00;9,00;1,25;0,00;0,00;6,91;0,21;0,00;5,76;6,17;38,50
L19Z;9;54,65;0,00;42,80;2,72;0,32;1,48;31,56;47,25;7,25;27,38;32,13;247,54
L19Z;10;2,88;0,00;17,10;0,28;0,66;0,00;12,07;0,19;13,17;2,53;6,54;55,42
L19Z;11;38,09;0,18;39,28;2,47;0,00;0,00;15,76;9,79;0,00;11,91;23,52;141,00
L19Z;12;211,60;0,93;111,03;3,19;0,27;0,00;48,12;0,55;0,63;80,82;98,11;555,25
L19Z;13;22,40;1,06;20,37;0,55;0,00;0,00;2,88;0,00;0,00;3,05;10,82;61,13
L20A;1;543,26;985,36;51,61;87,11;22,80;0,00;91,18;1,70;5,28;290,53;790,15;2868,98
L20A;2;88,73;174,82;1,77;15,60;3,53;0,00;29,07;2,12;0,21;30,80;90,99;437,64
L20A;4;182,73;0,00;187,37;8,65;12,35;11,44;111,22;68,67;3,51;118,15;140,63;844,72
L20A;5;194,27;0,00;132,71;11,05;0,57;0,00;36,65;0,44;0,19;25,61;57,39;458,88
L20A;7;3,12;0,00;3,09;0,13;0,01;0,90;1,53;6,34;0,82;1,38;2,42;19,74
L20A;8;18,02;0,00;17,99;1,24;0,13;1,66;11,15;4,16;0,00;11,26;13,52;79,13
L20A;9;51,34;0,00;45,24;0,54;0,28;0,13;9,18;8,70;24,10;19,93;31,48;190,92
L20A;10;23,46;0,00;69,35;1,99;60,82;0,00;49,11;2,60;66,27;11,20;34,60;319,40
L20A;11;42,50;0,13;31,80;2,19;0,00;0,00;12,30;0,99;0,86;12,62;20,75;124,14
L20A;12;6,38;1,52;36,66;0,07;0,00;0,00;0,82;0,04;2,78;3,43;12,69;64,39
L20A;13;31,24;4,57;30,12;1,09;0,00;0,00;5,42;0,05;0,09;4,91;18,74;96,23
L20B;1;202,02;317,08;15,57;24,71;108,84;0,00;26,77;2,77;1,19;111,59;304,77;1115,31
L20B;2;1,98;4,36;0,05;0,26;0,32;0,00;0,58;0,00;0,00;0,73;2,21;10,49
L20B;4;144,66;0,00;147,76;7,37;103,76;12,23;88,88;94,34;3,70;98,85;112,51;814,06
L20B;5;166,07;0,00;113,21;7,81;0,34;0,00;30,24;0,27;0,22;21,17;47,73;387,06
L20B;7;0,03;0,00;0,03;0,00;0,00;0,01;0,01;0,02;0,00;0,02;0,03;0,15
L20B;8;2,81;0,00;2,86;0,34;0,05;0,00;2,40;0,17;0,00;2,13;2,07;12,83
L20B;9;13,24;0,00;11,37;0,21;0,01;0,00;3,76;0,36;3,36;5,71;8,30;46,32
L20B;10;7,93;0,00;20,83;0,59;0,35;0,00;12,68;0,27;27,79;3,90;10,35;84,69
L20B;11;16,64;0,05;15,25;0,77;0,00;0,00;4,68;1,08;0,04;5,43;7,96;51,90
L20B;12;5,20;0,09;7,43;0,10;0,00;0,00;1,95;0,23;0,08;2,64;3,20;20,92
L20B;13;18,20;2,38;14,45;0,39;0,05;0,00;2,67;0,02;0,03;2,36;9,78;50,33
L20C;1;221,69;338,21;16,52;27,76;4,62;0,00;28,67;0,72;1,87;117,19;314,91;1072,16
L20C;2;2,42;4,77;0,03;0,29;0,00;0,00;0,60;0,00;0,00;0,72;2,61;11,44
L20C;4;111,11;0,00;125,65;5,87;4,92;3,75;72,24;48,98;6,50;76,50;86,77;542,29
L20C;5;137,73;0,00;94,53;7,50;0,59;0,00;24,80;0,33;0,20;17,53;38,29;321,50
L20C;7;0,05;0,00;0,07;0,00;0,00;0,02;0,03;0,07;0,00;0,03;0,04;0,31
L20C;8;4,21;0,00;4,37;0,50;0,01;0,00;3,36;0,34;0,00;3,08;2,92;18,79
L20C;9;17,93;0,00;15,21;0,26;0,06;0,00;4,55;0,47;5,34;7,33;10,41;61,56
L20C;10;8,97;0,00;23,06;0,34;1,13;0,00;14,75;1,25;24,54;3,39;11,51;88,94
L20C;11;16,46;0,10;17,88;1,23;0,00;0,00;5,93;1,34;0,17;6,71;10,60;60,42
L20C;12;1,18;0,11;5,61;0,02;0,02;0,00;0,28;0,04;0,09;0,51;1,54;9,40
L20C;13;18,09;2,92;15,78;0,48;0,03;0,00;2,75;0,00;0,06;2,66;9,80;52,57
L33Z;1;1347,41;2506,80;118,06;204,67;111,15;0,00;229,71;22,40;19,73;731,20;1859,72;7150,85
L33Z;2;1545,60;3241,76;83,49;287,60;131,70;0,00;549,87;15,45;0,93;530,11;1393,39;7779,90
L33Z;4;2170,08;0,00;1532,62;62,03;28,47;754,40;875,84;562,66;0,16;926,53;1067,07;7979,86
L33Z;5;1150,18;0,00;761,63;64,56;7,19;0,00;239,49;3,60;0,03;159,38;405,83;2791,89
L33Z;7;10,05;0,00;14,48;0,84;0,00;2,76;7,57;7,46;0,00;5,31;12,09;60,56
L33Z;8;22,21;0,00;31,83;1,64;0,00;0,00;10,32;8,49;0,00;14,16;17,49;106,14
L33Z;9;195,40;0,00;179,32;1,99;5,40;163,97;43,61;53,49;28,31;80,79;130,97;883,25
L33Z;10;203,54;0,00;447,11;3,75;423,27;0,00;298,65;0,31;278,90;73,51;249,25;1978,29
L33Z;11;80,51;0,01;80,39;1,65;0,00;0,00;18,98;0,00;0,00;13,45;38,65;233,64
L33Z;12;41,23;12,60;313,76;1,09;0,00;0,00;18,27;1,28;29,78;17,77;79,97;515,75
L33Z;13;48,11;13,26;30,75;1,11;0,00;0,00;6,66;0,00;0,85;8,34;22,41;131,49
L36A;1;742,37;1384,89;61,07;143,86;41,92;0,00;110,16;16,93;146,09;377,78;929,77;3954,84
L36A;2;4256,03;7619,94;112,57;781,28;351,53;0,00;1364,50;82,67;15,25;1286,72;2976,39;18846,88
L36A;4;496,53;0,00;383,72;17,94;6,35;38,19;274,02;114,87;0,35;240,20;306,52;1878,69
L36A;5;346,51;0,00;237,16;21,17;1,06;0,00;77,02;0,71;0,38;47,69;112,04;843,74
L36A;7;15,60;0,00;20,64;1,01;0,00;19,85;10,53;23,88;1,30;13,21;15,81;121,83
L36A;8;42,30;0,00;55,78;1,67;1,52;0,00;22,77;5,75;0,94;24,61;35,62;190,96
L36A;9;184,81;0,00;194,29;2,77;0,81;32,72;44,70;12,42;65,02;78,30;140,74;756,58
L36A;10;98,92;0,00;448,85;5,36;422,28;0,00;359,58;4,62;285,39;64,56;195,50;1885,06
L36A;11;79,57;0,61;70,42;2,80;0,00;0,00;14,83;0,96;0,47;19,75;43,85;233,26
L36A;12;12,48;4,86;283,63;0,28;1,10;0,00;4,24;0,22;57,00;10,66;85,76;460,23
L36A;13;34,86;6,79;33,38;1,33;0,03;0,00;4,82;0,00;0,70;5,86;21,28;109,05
L36B;1;471,32;976,79;32,46;69,57;40,82;0,00;83,08;0,37;24,47;217,59;677,79;2594,26
L36B;2;3680,31;7144,04;111,11;702,20;80,69;0,00;1186,26;72,06;8,12;1095,02;2625,78;16705,59
L36B;4;152,12;0,00;130,45;6,35;0,03;137,70;82,13;62,19;0,00;92,70;107,17;770,84
L36B;5;136,88;0,00;85,48;8,98;0,00;0,00;24,13;0,00;0,00;17,24;31,37;304,08
L36B;8;29,60;0,00;37,42;0,89;0,01;1,45;10,66;4,50;0,00;13,78;22,75;121,06
L36B;9;78,07;0,00;94,83;1,37;0,00;0,00;25,64;4,89;122,70;35,03;66,28;428,81
L36B;10;20,67;0,00;220,19;5,99;212,44;0,00;185,08;2,40;346,23;28,55;84,19;1105,74
L36B;11;62,76;0,04;39,76;0,94;0,00;0,00;7,82;2,03;0,00;12,75;27,66;153,76
L36B;12;1,59;34,14;183,20;0,24;0,00;0,00;5,00;0,00;45,70;8,61;66,91;345,39
L36B;13;30,59;7,68;36,19;1,44;0,00;0,00;7,52;0,00;0,00;4,87;20,50;108,79
L37Z;1;867,46;1478,71;55,49;111,39;41,98;0,00;123,13;3,99;15,72;443,21;1160,77;4301,85
L37Z;2;609,75;1081,52;15,19;96,75;12,56;0,00;174,58;1,24;1,58;203,61;527,75;2724,53
L37Z;4;1265,23;0,00;976,72;41,43;20,14;19,94;548,60;381,33;39,49;621,88;685,93;4600,69
L37Z;5;720,67;0,00;477,32;41,28;5,66;0,00;142,69;5,76;1,68;100,53;240,15;1735,74
L37Z;7;1,18;0,00;2,99;0,04;0,00;4,08;1,03;3,02;0,00;0,63;0,83;13,80
L37Z;8;7,81;0,00;9,95;0,60;0,00;0,00;3,83;1,07;0,00;5,54;5,71;34,51
L37Z;9;61,02;0,00;62,02;0,54;0,34;1,52;12,58;21,05;14,44;25,63;38,49;237,63
L37Z;10;90,57;0,00;200,44;4,20;187,34;0,00;132,75;17,61;213,53;33,23;105,65;985,32
L37Z;11;54,08;0,05;43,04;2,25;0,00;0,00;17,84;0,00;0,74;19,95;27,57;165,52
L37Z;12;34,79;25,91;159,71;0,73;1,34;0,00;14,40;0,28;16,93;9,97;56,79;320,85
L37Z;13;18,60;2,08;18,48;0,50;0,00;0,00;3,27;0,20;1,44;3,91;9,76;58,24
L38Z;1;1169,32;2328,45;101,18;275,58;167,84;0,00;214,09;8,40;6,57;629,85;1557,30;6458,58
L38Z;2;1017,19;2004,49;26,56;181,76;337,27;0,00;342,76;4,77;2,01;382,26;954,84;5253,91
L38Z;4;1156,83;0,00;843,35;38,12;26,94;56,55;504,45;295,91;0,01;503,14;612,11;4037,41
L38Z;5;706,53;0,00;462,29;40,18;27,12;0,00;149,83;3,02;0,03;104,05;240,17;1733,22
L38Z;7;2,30;0,00;4,24;0,49;0,00;16,87;1,77;10,35;14,19;1,85;2,68;54,74
L38Z;8;42,57;0,00;49,86;1,63;0,51;0,00;16,94;18,22;0,00;21,26;27,37;178,36
L38Z;9;187,62;0,00;174,58;4,63;0,08;93,03;38,43;61,09;54,23;95,24;112,66;821,59
L38Z;10;124,17;0,00;349,78;5,32;704,90;0,00;247,45;6,80;184,43;57,43;161,50;1841,78
L38Z;11;87,73;0,35;52,46;2,78;0,67;0,00;13,69;0,00;2,58;20,73;33,00;213,99
L38Z;12;37,42;8,02;205,81;0,26;0,00;0,00;3,49;1,75;12,93;13,31;57,55;340,54
L38Z;13;55,39;7,59;38,46;0,96;0,00;0,00;6,36;0,07;0,00;8,07;26,59;143,49
L40Z;1;192,85;285,05;14,13;23,35;0,90;0,00;23,51;0,42;0,35;102,65;282,56;925,77
L40Z;2;2,67;4,73;0,04;0,28;0,00;0,00;0,66;0,00;0,00;0,66;2,51;11,55
L40Z;4;101,75;0,00;110,88;5,15;0,92;4,61;61,77;61,93;1,79;70,06;79,48;498,34
L40Z;5;125,06;0,00;86,02;6,40;0,32;0,00;21,94;0,30;0,07;15,61;33,28;289,00
L40Z;8;3,31;0,00;3,62;0,56;0,00;0,00;4,30;0,00;0,00;2,69;2,42;16,90
L40Z;9;24,00;0,00;20,92;0,66;0,05;0,00;10,43;0,49;6,49;11,01;14,54;88,59
L40Z;10;3,60;0,00;15,30;0,12;0,51;0,00;10,86;0,07;14,85;1,97;6,68;53,96
L40Z;11;19,68;0,09;20,57;1,12;0,00;0,00;6,58;3,22;0,00;6,61;12,00;69,87
L40Z;12;1,42;0,12;2,12;0,02;0,00;0,00;0,31;0,04;0,25;0,66;0,64;5,58
L40Z;13;19,55;3,15;17,99;0,50;0,00;0,00;2,93;0,00;0,01;2,88;11,60;58,61
L42A;1;213,42;311,15;5,87;24,22;0,21;0,00;23,82;0,09;0,00;121,07;279,05;978,90
L42A;2;0,03;0,06;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,03;0,06;0,19
L42A;4;68,98;0,00;70,82;3,02;0,24;2,05;52,47;18,50;0,00;51,25;53,17;320,50
L42A;5;101,14;0,00;64,16;4,69;0,01;0,00;15,84;0,03;0,00;12,25;28,09;226,21
L42A;8;13,85;0,00;13,03;1,99;0,00;0,00;9,79;0,23;0,00;7,71;7,15;53,75
L42A;9;37,37;0,00;30,87;0,22;0,01;0,00;5,41;0,11;9,75;15,68;17,39;116,81
L42A;10;1,43;0,00;14,52;0,16;0,00;0,00;8,67;0,39;6,72;1,76;4,96;38,61
L42A;11;52,00;0,10;31,71;3,03;0,00;0,00;15,14;10,14;0,00;12,84;19,22;144,18
L42A;12;201,72;0,43;128,93;3,88;0,31;0,00;47,32;4,40;0,00;116,30;110,84;614,13
L42A;13;24,07;0,74;21,51;0,57;0,00;0,00;3,44;0,00;0,00;4,24;9,29;63,86
L42B;1;184,52;251,86;5,87;20,71;0,04;0,00;20,06;0,01;0,06;102,47;251,81;837,41
L42B;4;22,96;0,00;14,87;0,92;0,02;0,07;19,96;4,33;0,00;14,82;15,16;93,11
L42B;5;64,59;0,00;35,66;2,96;0,00;0,00;9,49;0,00;0,00;5,21;19,81;137,72
L42B;8;0,96;0,00;0,59;0,03;0,00;0,00;0,24;0,00;0,00;0,25;0,35;2,42
L42B;9;22,37;0,00;17,86;0,70;0,01;0,00;10,98;0,03;6,14;9,71;10,40;78,20
L42B;10;0,73;0,00;10,47;0,08;0,00;0,00;7,43;0,16;7,13;1,26;3,74;31,00
