IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_PCCL5;IK_PCCL6;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD;IK_KOST_MW;IK_KOST_STD
14 ;O01A;256;0,332;0,1602;0,2031;0,1953;0,0898;0,0195;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0039;0,3398;0,5547;0,0977;0,0039;0,00;0,00;0,00;0,00;0,00;0,0763;0,6975;0,2262;5;37;18,90;2,901;0,0001;9,40;8614,56;4277,84
14 ;O01B;153;0,0784;0,0065;0,0196;0,1699;0,6601;0,0654;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,3595;0,4967;0,1438;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,9053;0,0947;3;26;11,90;2,81;0,0001;6,30;8363,66;2802,50
14 ;O01C;1253;0,5882;0,1381;0,1796;0,0942;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0008;0,0016;0,34;0,5906;0,0654;0,0008;0,0008;0,00;0,00;0,00;0,00;0,0338;0,8293;0,137;3;24;10,80;1,684;0,0004;6,20;4983,14;1749,10
14 ;O01D;3503;0,6463;0,1798;0,1142;0,0597;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0009;0,0043;0,3708;0,5698;0,0537;0,0006;0,00;0,00;0,00;0,00;0,00;0,00;0,9235;0,0765;1;11;6,00;1,192;0,0012;2,20;3523,27;807,54
14 ;O01E;5054;0,7954;0,1179;0,0602;0,0253;0,0012;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0004;0,0042;0,3884;0,5556;0,0514;0,00;0,00;0,00;0,00;0,00;0,00;0,0008;0,9586;0,0406;1;9;5,00;1,118;0,0018;1,40;3304,49;699,83
14 ;O01F;8500;0,8659;0,0628;0,0492;0,0221;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0004;0,0041;0,3767;0,5714;0,0467;0,0007;0,00;0,00;0,00;0,00;0,00;0,0053;0,9371;0,0577;1;8;4,60;1,005;0,003;1,30;2971,15;581,19
14 ;O01G;2580;0,7054;0,1953;0,0682;0,031;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0008;0,0027;0,3112;0,6062;0,0775;0,0012;0,0004;0,00;0,00;0,00;0,00;0,0014;0,9254;0,0732;1;8;4,30;0,886;0,0009;1,50;2619,96;462,60
14 ;O01H;9051;0,9284;0,0265;0,0297;0,0151;0,0002;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0003;0,0022;0,3392;0,5986;0,0594;0,0002;0,00;0,00;0,00;0,00;0,00;0,0044;0,9659;0,0298;1;7;3,80;0,84;0,0032;1,00;2484,55;410,24
14 ;O02A;324;0,6481;0,0895;0,0988;0,1142;0,0463;0,0031;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0093;0,3333;0,5864;0,071;0,00;0,00;0,00;0,00;0,00;0,00;0,098;0,8141;0,0879;1;15;5,80;1,258;0,0001;4,20;3739,90;1962,65
14 ;O02B;2448;0,8158;0,0915;0,0674;0,0253;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0016;0,0049;0,3701;0,5752;0,0482;0,00;0,00;0,00;0,00;0,00;0,00;0,0311;0,9273;0,0417;1;8;3,80;0,832;0,0009;1,40;2460,73;834,64
14 ;O03Z;1481;0,8116;0,1364;0,0405;0,0115;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,002;0,0047;0,3707;0,5685;0,054;0,00;0,00;0,00;0,00;0,00;0,00;0,1513;0,8088;0,0399;1;6;2,90;0,814;0,0005;1,00;2415,74;607,30
14 ;O04A;57;0,386;0,2105;0,0877;0,2281;0,0702;0,0175;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,2982;0,5614;0,1404;0,00;0,00;0,00;0,00;0,00;0,00;0,2289;0,6867;0,0843;2;18;7,90;1,722;0,00;4,60;5109,75;2735,17
14 ;O04B;304;0,5954;0,2434;0,125;0,0329;0,0033;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,3947;0,5691;0,0362;0,00;0,00;0,00;0,00;0,00;0,00;0,3625;0,5651;0,0725;1;9;4,10;0,723;0,0001;2,00;2141,95;872,58
14 ;O04C;155;0,6323;0,2194;0,1161;0,0258;0,0065;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,4774;0,471;0,0516;0,00;0,00;0,00;0,00;0,00;0,00;0,4924;0,474;0,0336;1;7;3,30;0,612;0,0001;1,40;1813,83;627,56
14 ;O05A;324;0,5679;0,2654;0,1142;0,0525;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,3302;0,6296;0,0401;0,00;0,00;0,00;0,00;0,00;0,00;0,1442;0,766;0,0898;2;21;8,90;1,144;0,0001;5,50;3382,55;1486,67
14 ;O05B;298;0,5336;0,2953;0,1208;0,0503;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0034;0,0067;0,3926;0,5403;0,057;0,00;0,00;0,00;0,00;0,00;0,00;0,2807;0,6535;0,0658;1;11;4,60;0,913;0,0001;2,80;2708,05;1117,82
14 ;O05C;92;0,6848;0,1957;0,0543;0,0652;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,3696;0,6087;0,0217;0,00;0,00;0,00;0,00;0,00;0,00;0,5402;0,4107;0,0491;1;6;2,60;0,518;0,00;1,00;1546,78;645,20
14 ;O40Z;1581;0,8134;0,1423;0,0329;0,0114;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0032;0,0095;0,3675;0,5104;0,1075;0,0006;0,0013;0,00;0,00;0,00;0,00;0,6539;0,3125;0,0336;1;6;2,80;0,575;0,0006;1,10;1701,47;586,15
14 ;O60A;228;0,3684;0,3772;0,1974;0,0526;0,0044;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,386;0,557;0,057;0,00;0,00;0,00;0,00;0,00;0,00;0,2318;0,6146;0,1536;4;30;13,80;1,602;0,0001;7,80;4731,06;1969,01
14 ;O60B;3259;0,3578;0,4004;0,1988;0,043;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0018;0,0068;0,406;0,5403;0,0451;0,00;0,00;0,00;0,00;0,00;0,00;0,035;0,8914;0,0736;1;9;4,60;0,796;0,0012;1,90;2348,33;739,22
14 ;O60C;13121;0,4747;0,4069;0,1054;0,0129;0,0001;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0011;0,0051;0,4116;0,5436;0,0386;0,00;0,00;0,00;0,00;0,00;0,00;0,0433;0,8903;0,0664;1;7;3,80;0,657;0,0046;1,30;1937,12;583,21
14 ;O60D;51985;0,7403;0,2427;0,0157;0,0013;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0011;0,0058;0,4306;0,5339;0,0286;0,00;0,00;0,00;0,00;0,00;0,00;0,0942;0,8764;0,0294;1;6;3,10;0,566;0,0184;0,80;1670,29;470,41
14 ;O61Z;2304;0,773;0,1775;0,0404;0,0087;0,0004;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0022;0,003;0,434;0,52;0,0408;0,00;0,00;0,00;0,00;0,00;0,00;0,1977;0,7408;0,0614;1;7;3,60;0,393;0,0008;1,40;1160,18;416,91
14 ;O63Z;487;0,8768;0,1006;0,0226;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0041;0,0144;0,462;0,4682;0,0513;0,00;0,00;0,00;0,00;0,00;0,00;0,5945;0,3712;0,0343;1;6;2,60;0,345;0,0002;1,00;1019,63;374,79
14 ;O65A;2965;0,6037;0,1524;0,0762;0,1666;0,001;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,002;0,0088;0,3845;0,5477;0,0553;0,0013;0,0003;0,00;0,00;0,00;0,00;0,8009;0,1635;0,0356;1;10;4,50;0,503;0,001;2,40;1486,32;723,73
14 ;O65B;22274;0,7954;0,1425;0,0621;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0033;0,0153;0,5049;0,4428;0,0336;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,9212;0,0788;0;9;3,80;0,422;0,0079;2,20;1244,49;553,78
15 ;P01Z;28;0,00;0,00;0,00;0,00;0,2143;0,5714;0,2143;0,50;0,50;0,00;0,8214;0,1786;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0;0;2,80;3,07;0,00;1,20;9216,53;3741,32
15 ;P02A;44;0,00;0,00;0,00;0,00;0,0455;0,3636;0,5909;0,5455;0,4545;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,5116;0,4884;22;86;67,70;34,584;0,00;22,70;103345,18;24806,32
15 ;P02B;131;0,00;0,00;0,00;0,0305;0,1603;0,5115;0,2977;0,5954;0,4046;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0541;0,7081;0,2378;9;47;29,10;16,071;0,00;11,50;48159,27;15523,06
15 ;P02C;64;0,00;0,00;0,00;0,1406;0,3281;0,5313;0,00;0,7031;0,2969;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,1111;0,7901;0,0988;6;35;20,00;10,647;0,00;6,70;31916,75;7253,98
15 ;P03A;131;0,00;0,00;0,00;0,2061;0,3359;0,3893;0,0687;0,5878;0,4122;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,7751;0,2249;20;81;63,30;20,277;0,00;13,60;60062,65;14752,03
15 ;P03B;184;0,0109;0,00;0,00;0,3967;0,3207;0,2391;0,0326;0,4891;0,5109;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0282;0,8638;0,108;15;66;48,10;13,338;0,0001;9,80;39472,06;12463,31
15 ;P03C;305;0,3082;0,00;0,0066;0,5279;0,1279;0,0295;0,00;0,4852;0,5148;0,00;0,9705;0,0295;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,02;0,8714;0,1086;15;65;47,00;12,293;0,0001;10,90;36348,12;11977,83
15 ;P04A;74;0,00;0,00;0,00;0,1622;0,3919;0,3108;0,1351;0,6757;0,3243;0,00;0,9459;0,0541;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,04;0,74;0,22;14;62;43,60;13,941;0,00;13,60;41326,95;16856,15
15 ;P04B;378;0,1746;0,00;0,0026;0,463;0,2196;0,127;0,0132;0,5794;0,4206;0,00;0,9656;0,0344;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0301;0,875;0,0949;10;51;32,50;8,677;0,0001;9,40;25663,14;8793,87
15 ;P05A;91;0,00;0,00;0,00;0,2527;0,3846;0,2308;0,1319;0,6374;0,3626;0,00;0,9451;0,0549;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0976;0,7398;0,1626;8;44;25,90;8,956;0,00;9,00;26544,35;14375,22
15 ;P05B;60;0,00;0,00;0,00;0,3333;0,4167;0,20;0,05;0,6167;0,3833;0,00;0,9667;0,0333;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0141;0,8451;0,1408;7;42;24,40;6,917;0,00;8,70;20473,26;7756,42
15 ;P05C;108;0,4167;0,00;0,0278;0,5093;0,0463;0,00;0,00;0,5833;0,4167;0,00;0,963;0,037;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0859;0,8438;0,0703;6;37;20,40;5,674;0,00;7,80;16781,57;7371,54
15 ;P06A;320;0,0094;0,00;0,00;0,1656;0,3188;0,4031;0,1031;0,5938;0,4063;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0318;0,7273;0,2409;7;43;25,30;9,002;0,0001;10,90;26718,49;13308,40
15 ;P06B;194;0,0052;0,00;0,0052;0,2784;0,433;0,2526;0,0258;0,634;0,366;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0311;0,8622;0,1067;4;31;16,30;5,188;0,0001;7,10;15383,26;6640,67
15 ;P06C;346;0,2717;0,00;0,0694;0,526;0,1156;0,0173;0,00;0,6532;0,3468;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,1648;0,7604;0,0747;3;25;11,70;3,565;0,0001;6,10;10563,70;5592,84
15 ;P60A;233;0,2918;0,00;0,0043;0,1588;0,176;0,3047;0,0644;0,5579;0,4421;0,00;0,9957;0,0043;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0;0;1,40;0,608;0,0001;0,80;1831,74;2076,85
15 ;P60B;734;0,7725;0,00;0,0095;0,1185;0,0531;0,0436;0,0027;0,545;0,455;0,00;0,9782;0,0218;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0;0;1,90;0,511;0,0003;0,80;1513,91;1014,00
15 ;P60C;1050;0,8162;0,00;0,0152;0,1533;0,0133;0,0019;0,00;0,60;0,40;0,00;0,9962;0,0038;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0;0;2,00;0,205;0,0004;0,90;604,51;298,44
15 ;P61A;20;0,00;0,00;0,00;0,00;0,10;0,40;0,50;0,60;0,40;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0444;0,4444;0,5111;42;148;129,80;49,879;0,00;27,20;147835,56;30492,02
15 ;P61B;58;0,00;0,00;0,00;0,069;0,3103;0,4828;0,1379;0,5172;0,4828;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0396;0,5743;0,3861;32;116;98,30;36,389;0,00;19,90;107749,32;34658,67
15 ;P61C;39;0,00;0,00;0,00;0,0769;0,0256;0,3846;0,5128;0,5641;0,4359;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0476;0,619;0,3333;35;125;106,60;40,506;0,00;16,30;120129,69;25587,82
15 ;P61D;127;0,0315;0,00;0,00;0,2126;0,2756;0,4094;0,0709;0,3701;0,6299;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0056;0,7135;0,2809;27;103;84,80;27,635;0,00;15,30;81830,20;21331,00
15 ;P61E;29;0,00;0,00;0,00;0,0345;0,1724;0,5172;0,2759;0,4138;0,5862;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,9355;0,0645;0;27;12,40;6,875;0,00;6,80;20487,21;10384,88
15 ;P62A;36;0,0278;0,00;0,00;0,0278;0,0556;0,5278;0,3611;0,5278;0,4722;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0469;0,5625;0,3906;28;106;87,80;32,719;0,00;14,80;96959,31;25278,57
15 ;P62B;118;0,0593;0,00;0,00;0,3051;0,2966;0,3051;0,0339;0,4407;0,5593;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0226;0,6667;0,3107;22;86;68,20;22,512;0,00;15,00;66613,40;22941,07
15 ;P62C;198;0,1061;0,00;0,00;0,3333;0,2929;0,2677;0,00;0,4848;0,5152;0,00;0,9949;0,0051;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0039;0,7734;0,2227;21;83;64,80;18,668;0,0001;13,50;55239,64;19569,66
15 ;P62D;14;0,00;0,00;0,00;0,00;0,1429;0,2857;0,5714;0,7857;0,2143;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0;0;16,10;9,658;0,00;6,70;28701,45;13396,35
15 ;P63Z;99;0,4444;0,00;0,0101;0,3939;0,1313;0,0202;0,00;0,3434;0,6566;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0092;0,9083;0,0826;12;56;38,40;8,602;0,00;8,70;25443,22;10011,77
15 ;P64Z;419;0,5776;0,00;0,0119;0,3055;0,0788;0,0263;0,00;0,4224;0,5776;0,00;0,9833;0,0167;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0088;0,9168;0,0744;10;49;31,60;6,797;0,0001;8,40;20085,62;7451,09
15 ;P65A;187;0,0374;0,00;0,00;0,4973;0,3476;0,1176;0,00;0,5829;0,4171;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0099;0,9212;0,069;8;46;28,20;6,319;0,0001;8,80;18678,83;7468,52
15 ;P65B;561;0,5865;0,00;0,0036;0,3636;0,0463;0,00;0,00;0,5205;0,4795;0,00;0,9964;0,0036;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0211;0,9122;0,0667;7;41;24,50;5,028;0,0002;7,60;14857,55;5751,34
15 ;P65C;1139;0,9333;0,00;0,0255;0,0404;0,0009;0,00;0,00;0,4346;0,5654;0,00;0,9921;0,0079;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,021;0,9208;0,0582;5;32;18,20;3,535;0,0004;6,40;10438,93;4914,04
15 ;P65D;185;0,9946;0,00;0,0054;0,00;0,00;0,00;0,00;0,4324;0,5676;0,00;0,9892;0,0108;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,095;0,8371;0,0679;3;22;10,80;1,869;0,0001;5,00;5521,15;3658,37
15 ;P66A;340;0,1824;0,00;0,0147;0,5118;0,20;0,0912;0,00;0,5412;0,4588;0,00;0,9735;0,0265;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0752;0,8521;0,0727;5;31;17,40;4,105;0,0001;6,50;12139,25;5239,72
15 ;P66B;759;0,5534;0,00;0,0158;0,3939;0,0369;0,00;0,00;0,5547;0,4453;0,00;0,9829;0,0171;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0911;0,8433;0,0656;4;28;14,30;2,917;0,0003;6,40;8618,14;4596,50
15 ;P66C;2685;0,9605;0,00;0,0231;0,0156;0,0007;0,00;0,00;0,4965;0,5035;0,00;0,9858;0,0142;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0531;0,88;0,0669;2;21;10,30;1,837;0,001;5,00;5424,72;3507,32
15 ;P66D;2853;0,9968;0,00;0,0028;0,0004;0,00;0,00;0,00;0,3768;0,6232;0,00;0,987;0,013;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0294;0,9218;0,0488;1;8;4,00;0,341;0,001;1,40;1006,56;470,88
15 ;P67A;1792;0,1842;0,00;0,0039;0,389;0,3259;0,0921;0,005;0,601;0,399;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,018;0,8947;0,0874;2;20;9,10;2,149;0,0006;4,90;6358,38;3530,03
15 ;P67B;4780;0,2893;0,0002;0,0165;0,6494;0,0446;0,00;0,00;0,6146;0,3851;0,0002;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0262;0,8956;0,0781;1;13;6,30;1,156;0,0017;3,00;3417,83;1800,54
15 ;P67C;11206;0,925;0,00;0,0346;0,0388;0,0016;0,00;0,00;0,5768;0,4232;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0011;0,9388;0,0601;1;10;4,60;0,68;0,004;2,10;2009,43;1260,26
15 ;P67D;2516;0,9984;0,00;0,0016;0,00;0,00;0,00;0,00;0,5453;0,4547;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0384;0,9284;0,0332;1;8;4,30;0,367;0,0009;1,30;1082,56;489,57
15 ;P67E;118750;0,9982;0,00;0,0015;0,0003;0,00;0,00;0,00;0,5061;0,4939;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0741;0,9099;0,016;1;6;3,10;0,252;0,042;0,80;742,45;247,47
16 ;Q01Z;302;0,447;0,1192;0,1093;0,1589;0,1126;0,053;0,00;0,5563;0,4437;0,00;0,00;0,0033;0,00;0,0132;0,0298;0,0695;0,0364;0,1656;0,1093;0,106;0,1026;0,0762;0,0828;0,096;0,0762;0,0331;0,0345;0,8678;0,0977;2;22;10,30;2,602;0,0001;5,10;7765,06;3526,52
16 ;Q02A;294;0,00;0,00;0,00;0,00;0,7075;0,2755;0,017;0,4966;0,5034;0,00;0,00;0,0034;0,0068;0,0068;0,0034;0,0068;0,0068;0,017;0,0272;0,0646;0,0476;0,0612;0,1088;0,2007;0,1973;0,2415;0,0885;0,7882;0,1233;5;36;18,70;3,362;0,0001;8,20;10017,58;5055,44
16 ;Q02B;90;0,8778;0,0333;0,0556;0,0333;0,00;0,00;0,00;0,5333;0,4667;0,00;0,00;0,2222;0,4111;0,3667;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0792;0,8911;0,0297;1;13;6,10;1,549;0,00;2,90;4588,26;1882,29
16 ;Q02C;1372;0,6181;0,1246;0,1035;0,1538;0,00;0,00;0,00;0,5824;0,4176;0,00;0,00;0,00;0,00;0,00;0,0182;0,0219;0,0117;0,0824;0,078;0,1028;0,0729;0,0853;0,105;0,2391;0,1035;0,0794;0,0888;0,8459;0,0654;1;17;7,00;1,352;0,0005;4,30;4017,28;1849,19
16 ;Q03A;86;0,8488;0,093;0,0349;0,0233;0,00;0,00;0,00;0,5698;0,4302;0,00;0,00;0,0814;0,3953;0,3256;0,1977;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,1495;0,8037;0,0467;1;11;5,00;1,23;0,00;2,70;3654,40;1425,68
16 ;Q03B;1089;0,7851;0,0799;0,0716;0,0533;0,0101;0,00;0,00;0,4757;0,5243;0,00;0,00;0,00;0,00;0,00;0,00;0,022;0,0147;0,1331;0,135;0,157;0,0891;0,1166;0,0753;0,1405;0,0707;0,0459;0,315;0,6376;0,0474;1;9;4,00;0,876;0,0004;2,00;2602,57;884,08
16 ;Q60A;64;0,6563;0,1094;0,1406;0,0938;0,00;0,00;0,00;0,7344;0,2656;0,00;0,00;0,0156;0,0781;0,1406;0,2969;0,4688;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,1299;0,8312;0,039;2;16;7,80;1,475;0,00;3,70;4364,39;2175,17
16 ;Q60B;78;0,6538;0,1282;0,1154;0,1026;0,00;0,00;0,00;0,5897;0,4103;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,1075;0,8387;0,0538;1;12;4,50;1,00;0,00;3,10;2966,60;2307,29
16 ;Q60C;5151;0,4628;0,1621;0,1353;0,1912;0,0483;0,0002;0,00;0,4739;0,5261;0,00;0,00;0,00;0,0262;0,0633;0,0524;0,0363;0,013;0,0549;0,0536;0,0707;0,0561;0,0736;0,0874;0,1821;0,1089;0,1215;0,1651;0,7666;0,0683;1;14;5,80;0,792;0,0018;3,50;2357,22;1369,72
16 ;Q60D;729;0,8656;0,0919;0,0425;0,00;0,00;0,00;0,00;0,6022;0,3978;0,00;0,00;0,1289;0,2565;0,2757;0,1811;0,1578;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,2495;0,6917;0,0588;1;8;3,80;0,597;0,0003;1,70;1762,55;786,42
16 ;Q60E;1194;0,6742;0,1683;0,1575;0,00;0,00;0,00;0,00;0,5059;0,4941;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0276;0,1131;0,0938;0,0913;0,0536;0,0611;0,0511;0,1365;0,1474;0,2245;0,3049;0,6489;0,0462;1;10;4,40;0,586;0,0004;2,20;1737,49;829,45
16 ;Q61A;739;0,00;0,00;0,00;0,00;0,9783;0,0217;0,00;0,5007;0,4993;0,00;0,00;0,00;0,00;0,00;0,0014;0,0041;0,0014;0,0041;0,0122;0,0352;0,0203;0,0419;0,0582;0,1759;0,1664;0,479;0,0917;0,8369;0,0713;3;23;11,80;1,636;0,0003;5,20;4891,92;2341,64
16 ;Q61B;10110;0,4319;0,1762;0,1892;0,2027;0,00;0,00;0,00;0,3727;0,6273;0,00;0,00;0,0054;0,0051;0,0045;0,0027;0,0099;0,0046;0,0254;0,0262;0,0508;0,0303;0,036;0,0509;0,1701;0,1773;0,4006;0,1504;0,7877;0,0619;1;12;5,50;0,774;0,0036;2,80;2312,37;981,98
