IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt6c;IO_KArt7;IO_KArt8;IO_Summe
I66H;2;1,42;2,51;0,14;0,22;0,64;0,00;0,41;0,05;0,00;0,50;1,32;7,21
I66H;4;0,78;0,00;0,68;0,02;0,00;0,06;0,46;0,04;0,00;0,38;0,60;3,02
I66H;5;1,68;0,00;1,13;0,11;0,00;0,00;0,39;0,00;0,05;0,22;0,51;4,09
I66H;7;0,96;0,00;1,07;0,07;0,02;0,02;0,74;1,65;0,02;0,51;0,77;5,83
I66H;8;0,95;0,00;0,83;0,03;0,00;0,00;0,34;0,11;0,00;0,42;0,57;3,25
I66H;9;10,17;0,00;10,45;0,12;0,68;0,00;1,73;0,90;7,22;4,51;6,75;42,53
I66H;10;4,30;0,00;19,25;0,55;2,08;0,00;18,08;0,99;11,46;2,84;9,00;68,55
I66H;11;11,85;0,05;6,63;0,11;0,00;0,00;3,21;0,37;0,16;1,41;4,86;28,65
I66H;12;0,60;0,04;6,94;0,02;0,00;0,00;0,15;0,00;0,88;0,34;2,11;11,08
I66H;13;12,22;3,22;10,00;0,38;0,15;0,00;1,42;0,01;0,00;2,98;7,95;38,33
I68A;1;1131,40;2084,74;82,10;172,67;25,85;0,00;167,72;0,17;33,34;520,37;1605,95;5824,31
I68A;2;138,00;225,82;3,41;20,78;0,17;0,00;44,41;0,52;1,10;43,92;112,07;590,20
I68A;4;12,13;0,00;10,25;0,51;0,11;1,83;4,09;4,11;0,07;5,86;9,47;48,43
I68A;5;13,94;0,00;9,70;0,98;0,00;0,00;3,40;0,00;0,04;1,92;4,62;34,60
I68A;7;5,36;0,00;4,66;0,25;0,00;0,00;2,96;4,15;0,00;2,20;2,97;22,55
I68A;8;32,93;0,00;30,80;1,26;0,00;3,49;11,32;8,22;0,00;12,61;23,09;123,72
I68A;9;186,29;0,00;173,82;2,58;3,22;0,00;37,50;8,09;169,12;74,44;113,05;768,11
I68A;10;25,06;0,00;124,67;5,74;34,97;0,00;98,24;4,44;102,59;15,48;54,31;465,50
I68A;11;60,34;0,08;38,10;0,85;0,00;0,00;6,17;0,00;0,00;8,97;21,83;136,34
I68A;12;14,19;3,76;156,24;0,54;0,00;0,00;3,96;0,00;20,26;7,67;56,53;263,15
I68A;13;51,13;10,52;42,02;1,77;0,07;0,00;7,06;0,00;0,21;8,44;32,19;153,41
I68B;1;595,66;1076,86;42,44;74,06;17,96;0,00;82,96;4,18;8,88;285,14;872,92;3061,06
I68B;2;122,60;217,37;6,73;23,04;5,72;0,00;36,49;0,36;0,33;42,80;108,40;563,84
I68B;4;2,39;0,00;2,75;0,22;0,03;0,00;1,35;0,39;0,27;1,59;2,47;11,46
I68B;5;3,87;0,00;2,63;0,17;0,00;0,00;0,70;0,02;0,00;0,51;0,96;8,86
I68B;7;0,49;0,00;0,23;0,01;0,00;0,00;0,08;0,06;0,00;0,14;0,19;1,20
I68B;8;10,00;0,00;12,00;0,50;0,02;0,00;4,15;2,82;0,00;4,91;8,04;42,44
I68B;9;132,30;0,00;130,16;1,66;1,10;0,02;21,33;3,93;91,11;52,58;84,93;519,12
I68B;10;9,82;0,00;55,08;1,28;24,11;0,00;44,06;0,31;34,91;6,57;22,64;198,78
I68B;11;26,95;0,09;18,06;0,39;0,21;0,00;2,72;0,13;0,96;4,16;11,05;64,72
I68B;12;5,88;2,13;95,28;0,26;0,00;0,00;1,54;0,00;12,05;4,98;36,81;158,93
I68B;13;44,95;9,86;41,78;1,71;0,02;0,00;6,08;0,05;0,09;7,93;26,49;138,96
I68C;1;441,87;759,30;34,03;49,15;4,92;0,00;55,96;2,62;4,84;215,87;650,47;2219,03
I68C;2;33,70;62,81;2,65;5,83;1,26;0,00;9,36;0,15;0,46;12,02;31,17;159,41
I68C;4;1,20;0,00;1,27;0,07;0,00;0,00;0,76;0,43;0,02;1,00;1,34;6,09
I68C;5;1,88;0,00;1,12;0,08;0,00;0,00;0,34;0,00;0,00;0,27;0,49;4,18
I68C;7;0,51;0,00;0,49;0,04;0,01;0,06;0,35;0,69;0,41;0,20;0,27;3,03
I68C;8;6,21;0,00;6,87;0,29;0,00;0,00;2,77;0,95;0,00;2,95;4,37;24,41
I68C;9;82,46;0,00;85,17;0,98;0,43;0,00;13,75;3,17;71,32;34,57;56,37;348,22
I68C;10;4,19;0,00;28,29;0,87;7,45;0,00;22,91;0,54;23,74;3,44;11,31;102,74
I68C;11;28,32;0,24;21,95;0,28;0,00;0,00;3,03;0,06;0,65;4,44;12,33;71,30
I68C;12;5,51;0,73;86,33;0,26;0,00;0,00;1,55;0,02;12,24;3,93;31,69;142,26
I68C;13;38,22;8,34;37,29;1,44;0,03;0,00;5,14;0,03;0,03;6,24;23,10;119,86
I68D;1;258,97;352,80;18,27;21,25;0,87;0,00;24,19;1,19;5,76;119,78;392,07;1195,15
I68D;2;2,76;5,22;0,15;0,42;0,02;0,00;0,67;0,00;0,02;1,06;2,87;13,19
I68D;4;3,88;0,00;3,46;0,17;0,01;0,01;2,01;2,92;0,66;3,00;3,72;19,84
I68D;5;3,24;0,00;1,87;0,17;0,02;0,00;0,56;0,03;0,01;0,38;1,08;7,36
I68D;6;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01
I68D;7;0,38;0,00;0,37;0,02;0,00;0,00;0,16;0,26;0,12;0,13;0,21;1,65
I68D;8;1,30;0,00;1,30;0,05;0,00;0,00;0,52;0,11;0,01;0,56;0,84;4,69
I68D;9;47,93;0,00;51,88;0,61;0,32;0,01;8,17;1,54;55,49;20,86;34,49;221,30
I68D;10;1,62;0,00;12,99;0,37;0,22;0,00;9,80;0,24;10,26;1,56;5,08;42,14
I68D;11;13,21;0,20;11,63;0,18;0,00;0,00;1,44;0,05;0,44;2,00;6,04;35,19
I68D;12;5,62;0,18;50,42;0,16;0,02;0,00;1,63;0,23;7,44;2,35;21,19;89,24
I68D;13;26,51;6,17;26,31;0,94;0,02;0,00;3,55;0,02;0,04;4,65;16,93;85,14
I68E;1;80,06;113,21;5,54;6,32;0,12;0,00;8,27;0,81;0,72;40,08;118,60;373,73
I68E;2;1,97;3,24;0,27;0,24;0,05;0,00;0,41;0,00;0,04;0,75;2,08;9,05
I68E;4;6,24;0,00;5,31;0,22;0,00;0,04;5,05;1,58;0,16;4,66;4,84;28,10
I68E;5;2,22;0,00;1,53;0,11;0,00;0,00;0,42;0,00;0,01;0,37;0,83;5,49
I68E;7;0,08;0,00;0,07;0,00;0,00;0,00;0,03;0,04;0,01;0,02;0,05;0,30
I68E;8;0,18;0,00;0,16;0,01;0,00;0,00;0,05;0,01;0,00;0,07;0,10;0,58
I68E;9;27,53;0,00;29,21;0,36;0,29;0,01;4,43;1,16;21,84;11,21;17,87;113,91
I68E;10;1,52;0,00;9,62;0,23;0,07;0,00;7,62;0,08;5,61;1,12;3,64;29,51
I68E;11;5,54;0,09;4,18;0,06;0,00;0,00;0,60;0,01;0,11;0,86;2,28;13,73
I68E;12;0,59;0,01;5,50;0,02;0,00;0,00;0,14;0,02;0,60;0,33;2,16;9,37
I68E;13;31,53;10,99;23,85;0,96;0,04;0,00;3,75;0,03;0,05;6,50;20,56;98,26
I69A;1;360,75;550,61;16,21;46,37;11,24;0,00;40,66;0,59;6,01;177,21;616,60;1826,25
I69A;2;2,26;4,47;0,08;0,35;0,01;0,00;0,58;0,00;0,01;0,84;2,37;10,97
I69A;4;0,42;0,00;0,34;0,02;0,06;0,00;0,21;0,10;0,04;0,24;0,36;1,79
I69A;5;0,40;0,00;0,22;0,02;0,00;0,00;0,07;0,00;0,00;0,05;0,12;0,88
I69A;7;0,35;0,00;0,39;0,02;0,00;0,02;0,21;0,35;0,07;0,15;0,26;1,82
I69A;8;6,60;0,00;8,30;0,29;0,01;0,07;2,84;0,44;0,40;3,09;5,78;27,82
I69A;9;38,47;0,00;43,03;0,37;0,50;0,01;5,95;0,68;40,12;13,74;27,13;170,00
I69A;10;5,66;0,00;28,31;0,80;1,19;0,00;22,72;2,94;43,68;3,23;12,58;121,11
I69A;11;28,46;0,06;17,68;0,29;0,00;0,00;6,54;0,74;1,43;3,78;12,33;71,31
I69A;12;10,19;0,49;89,19;2,15;0,00;0,00;3,03;0,00;27,15;3,00;37,15;172,35
I69A;13;19,11;4,78;17,58;0,64;0,01;0,00;2,51;0,01;0,02;2,98;11,34;58,98
I69B;1;300,02;439,33;19,49;31,32;1,32;0,00;33,81;1,00;2,68;135,12;468,50;1432,59
I69B;2;2,29;4,74;0,08;0,38;0,01;0,00;0,59;0,01;0,00;0,91;2,49;11,50
I69B;4;2,90;0,00;2,75;0,11;0,01;0,28;1,89;0,33;0,08;2,31;2,86;13,52
I69B;5;3,14;0,00;2,16;0,16;0,00;0,00;0,64;0,01;0,00;0,36;0,94;7,41
I69B;7;0,58;0,00;0,49;0,02;0,00;0,01;0,16;0,19;0,20;0,17;0,30;2,12
I69B;8;3,25;0,00;3,55;0,14;0,01;0,01;1,29;0,33;0,02;1,45;2,31;12,36
I69B;9;26,96;0,00;31,87;0,35;1,09;0,00;5,13;1,02;26,25;11,09;19,65;123,41
I69B;10;2,88;0,00;19,74;0,57;1,08;0,00;15,12;1,99;23,37;2,21;8,05;75,01
I69B;11;18,11;0,16;15,97;0,25;0,00;0,00;2,98;0,23;0,99;2,79;9,60;51,08
I69B;12;4,16;0,29;61,21;0,30;0,00;0,00;1,75;0,05;8,25;1,87;26,76;104,64
I69B;13;27,09;6,67;26,00;0,97;0,02;0,00;3,69;0,03;0,03;4,56;16,60;85,66
I71A;1;229,88;486,88;24,30;26,30;186,73;0,00;43,71;0,05;0,00;127,86;276,33;1402,04
I71A;4;29,91;0,00;12,15;0,96;0,00;0,00;9,27;0,07;0,00;18,55;26,25;97,16
I71A;5;29,61;0,00;19,49;2,06;0,00;0,00;6,04;1,29;0,00;3,27;9,82;71,58
I71A;9;46,93;0,00;45,43;0,30;7,32;0,00;7,65;0,17;3,35;14,37;25,99;151,51
I71A;10;2,14;0,00;10,97;0,02;0,00;0,00;7,47;1,84;11,96;0,97;3,01;38,38
I71A;11;20,08;0,34;13,19;0,68;0,00;0,00;0,60;0,00;0,00;2,97;5,70;43,56
I71A;12;0,00;0,00;17,58;0,00;0,00;0,00;0,04;0,00;5,79;0,79;3,63;27,83
I71A;13;10,84;2,96;16,33;0,30;0,09;0,00;1,48;0,12;0,00;2,08;6,58;40,78
I71B;1;242,96;344,54;17,39;22,60;1,46;0,00;25,67;1,02;2,71;116,17;357,80;1132,32
I71B;2;3,31;6,43;0,15;0,50;0,00;0,00;0,89;0,00;0,04;1,29;3,21;15,82
I71B;4;7,03;0,00;5,79;0,22;0,02;0,01;3,81;0,88;0,13;4,55;5,40;27,84
I71B;5;9,50;0,00;6,74;0,52;0,01;0,00;1,88;0,19;0,09;1,09;2,69;22,71
I71B;6;0,02;0,00;0,10;0,00;0,00;0,00;0,01;0,00;0,00;0,02;0,05;0,20
I71B;7;1,08;0,00;1,54;0,08;0,01;0,00;1,03;1,36;2,05;0,47;0,74;8,36
I71B;8;2,39;0,00;2,92;0,11;0,00;0,02;1,25;0,44;0,21;1,20;1,90;10,44
I71B;9;31,70;0,00;35,68;0,42;1,24;0,00;6,16;1,85;24,43;13,67;21,70;136,85
I71B;10;3,65;0,00;21,60;0,59;0,86;0,00;16,98;0,60;20,46;2,51;8,42;75,67
I71B;11;25,36;0,25;20,57;0,25;0,00;0,00;2,61;0,08;0,50;3,93;11,49;65,04
I71B;12;3,42;0,19;28,96;0,18;0,00;0,00;0,81;0,00;7,72;1,27;11,27;53,82
I71B;13;31,07;8,50;29,47;1,06;0,08;0,00;4,16;0,01;0,04;5,25;19,13;98,77
I72Z;1;478,17;905,53;32,92;63,68;14,98;0,00;70,00;2,73;6,16;244,95;715,35;2534,47
I72Z;2;83,27;157,30;2,32;15,78;5,88;0,00;25,54;0,65;0,23;27,89;77,29;396,15
I72Z;4;8,69;0,00;9,86;0,24;0,11;0,03;3,93;2,50;0,03;4,88;5,92;36,19
I72Z;5;10,42;0,00;6,69;0,56;0,01;0,00;1,65;0,02;0,02;1,25;2,94;23,56
I72Z;7;0,17;0,00;0,16;0,01;0,02;0,00;0,25;0,23;0,14;0,06;0,10;1,14
I72Z;8;8,88;0,00;10,86;0,38;0,02;0,14;5,44;2,33;0,00;4,70;7,44;40,19
I72Z;9;58,39;0,00;64,15;0,87;0,25;0,01;10,12;3,74;34,02;25,39;41,35;238,29
I72Z;10;11,91;0,00;60,80;1,96;36,07;0,00;45,57;1,52;34,08;7,11;24,19;223,21
I72Z;11;31,01;0,39;21,49;0,35;0,00;0,00;2,92;0,15;1,12;5,29;13,18;75,90
I72Z;12;5,52;2,29;82,69;0,30;0,00;0,00;2,50;0,00;12,14;5,09;30,32;140,85
I72Z;13;43,02;12,54;37,38;1,54;0,04;0,00;5,40;0,03;0,01;8,23;25,70;133,89
I73Z;1;326,45;591,31;23,56;37,04;4,39;0,00;46,69;1,41;4,29;155,42;534,07;1724,63
I73Z;2;9,89;18,89;0,37;2,17;1,47;0,00;3,29;0,30;0,11;4,12;10,02;50,63
I73Z;4;9,73;0,00;9,33;0,41;0,28;0,01;5,89;1,78;0,03;5,89;7,75;41,10
I73Z;5;7,17;0,00;5,37;0,39;0,01;0,00;1,39;0,08;0,00;0,92;2,08;17,41
I73Z;7;0,72;0,00;0,52;0,02;0,00;0,00;0,11;0,45;0,00;0,18;0,46;2,46
I73Z;8;1,11;0,00;0,75;0,05;0,00;0,00;0,53;0,08;0,00;0,41;0,65;3,58
I73Z;9;30,98;0,00;33,79;0,42;0,85;0,00;5,62;0,60;19,25;14,08;23,36;128,95
I73Z;10;4,84;0,00;24,62;0,76;7,71;0,00;20,00;0,69;23,91;2,80;9,64;94,97
I73Z;11;11,18;0,07;9,20;0,10;0,00;0,00;1,11;0,04;0,63;1,69;6,29;30,31
I73Z;12;1,78;0,42;78,80;0,10;0,00;0,00;1,00;0,00;5,56;3,25;27,50;118,41
I73Z;13;27,80;6,77;27,21;1,14;0,04;0,00;3,94;0,02;0,02;5,35;17,52;89,81
I74A;1;316,83;454,25;19,03;37,48;1,53;0,00;37,40;0,59;5,71;146,68;462,36;1481,86
I74A;2;3,47;6,09;0,16;0,58;0,01;0,00;0,85;0,03;0,00;1,27;3,03;15,49
I74A;4;2,82;0,00;2,81;0,12;0,02;0,00;1,55;0,26;0,29;1,82;2,66;12,35
I74A;5;3,15;0,00;2,01;0,15;0,00;0,00;0,44;0,07;0,18;0,47;0,85;7,32
I74A;7;0,46;0,00;0,39;0,02;0,00;0,00;0,24;0,20;0,00;0,15;0,27;1,73
I74A;8;6,13;0,00;6,97;0,26;0,02;0,00;2,63;0,61;0,59;3,17;5,32;25,70
I74A;9;32,65;0,00;35,90;0,34;0,41;0,00;6,18;0,72;31,18;14,11;23,09;144,58
I74A;10;6,72;0,00;34,77;0,70;0,74;0,00;28,36;2,55;46,22;4,09;14,63;138,78
I74A;11;24,96;0,13;16,30;0,27;0,00;0,00;4,02;0,35;1,60;3,38;10,56;61,57
I74A;12;7,00;0,09;39,86;0,45;0,02;0,00;1,48;0,49;11,17;1,79;16,27;78,62
I74A;13;27,97;5,66;25,47;0,95;0,01;0,00;3,70;0,02;0,22;4,54;16,25;84,79
I74B;1;200,80;354,19;12,45;12,15;0,41;0,00;30,50;0,00;0,00;85,61;197,56;893,67
I74B;2;1,80;5,73;0,00;0,74;0,00;0,00;2,14;0,00;0,00;1,12;4,55;16,08
I74B;4;52,04;0,00;62,48;2,55;0,03;0,10;29,72;3,04;0,00;28,20;50,54;228,70
I74B;5;70,04;0,00;47,78;4,70;0,00;0,00;12,77;2,60;0,00;7,61;25,29;170,79
I74B;9;20,96;0,00;20,36;0,26;0,00;0,00;2,93;0,00;3,20;9,20;15,10;72,01
I74B;10;0,29;0,00;4,19;0,04;0,00;0,00;2,54;0,00;1,45;0,26;1,39;10,16
I74B;11;6,84;0,50;9,32;0,05;0,00;0,00;0,69;0,00;0,00;1,23;4,06;22,69
I74B;12;0,42;0,11;1,20;0,00;0,00;0,00;0,01;0,00;0,00;0,07;0,36;2,17
I74B;13;41,31;4,76;24,31;0,69;0,21;0,00;5,58;0,20;0,00;4,34;16,79;98,19
I74C;1;198,95;310,53;13,57;16,74;0,28;0,00;23,38;0,43;0,95;96,22;296,74;957,79
I74C;2;5,04;10,31;0,07;0,94;0,01;0,00;1,58;0,00;0,00;2,06;6,02;26,03
I74C;4;6,45;0,00;5,70;0,37;0,07;0,01;3,23;0,35;0,00;3,61;5,52;25,31
I74C;5;6,94;0,00;4,68;0,44;0,00;0,00;1,33;0,23;0,00;0,86;2,23;16,71
I74C;7;0,04;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,06
I74C;8;0,28;0,00;0,40;0,02;0,00;0,00;0,09;0,05;0,00;0,23;0,52;1,59
I74C;9;46,18;0,00;51,11;0,56;0,05;0,00;8,03;0,40;28,26;19,58;33,41;187,58
I74C;10;1,29;0,00;9,45;0,30;0,23;0,00;7,66;0,04;6,49;0,99;3,74;30,19
I74C;11;4,87;0,16;4,35;0,09;0,00;0,00;0,69;0,03;0,12;1,01;2,67;13,99
I74C;12;0,85;0,20;18,46;0,07;0,00;0,00;0,28;0,40;2,10;0,89;6,49;29,74
I74C;13;42,20;7,41;41,55;1,62;0,10;0,00;6,61;0,03;0,01;7,38;26,28;133,19
I75A;1;383,62;742,22;24,84;40,61;2,83;0,00;52,52;2,06;2,30;177,22;554,15;1982,37
I75A;2;41,97;78,76;2,90;6,74;1,07;0,00;12,00;0,17;0,14;13,32;35,86;192,93
I75A;4;1,28;0,00;1,12;0,03;0,00;1,34;0,66;0,00;0,00;0,72;0,83;5,98
I75A;5;2,12;0,00;1,41;0,11;0,00;0,00;0,40;0,00;0,00;0,23;0,65;4,92
I75A;7;1,12;0,00;0,66;0,02;0,00;0,00;0,23;0,54;1,11;0,15;0,63;4,46
I75A;8;4,62;0,00;4,77;0,13;0,00;0,00;1,97;0,39;0,00;2,19;3,20;17,27
I75A;9;59,61;0,00;68,43;0,63;0,06;0,00;10,62;0,29;42,64;26,03;45,71;254,02
I75A;10;4,53;0,00;29,44;0,76;17,88;0,00;21,77;0,27;19,56;3,23;11,27;108,71
I75A;11;14,71;0,08;10,66;0,16;0,00;0,00;2,51;0,01;0,47;2,88;6,49;37,97
I75A;12;2,19;0,82;67,84;0,15;0,00;0,00;1,23;0,20;9,40;3,00;24,51;109,34
I75A;13;40,98;8,67;41,65;1,38;0,03;0,00;5,44;0,02;0,09;6,99;25,32;130,57
I75B;1;248,59;370,87;17,34;22,72;1,38;0,00;28,02;0,84;1,71;118,36;367,55;1177,38
I75B;2;3,74;6,87;0,12;0,66;0,13;0,00;1,08;0,00;0,02;1,43;3,90;17,95
I75B;4;3,08;0,00;3,03;0,11;0,02;0,01;1,65;0,55;0,26;1,72;2,28;12,71
I75B;5;3,86;0,00;2,47;0,19;0,02;0,00;0,66;0,02;0,09;0,44;1,02;8,77
I75B;7;0,26;0,00;0,20;0,01;0,00;0,00;0,09;0,15;0,03;0,07;0,14;0,95
I75B;8;1,45;0,00;1,40;0,06;0,01;0,00;0,62;0,05;0,00;0,62;0,81;5,02
I75B;9;37,23;0,00;40,67;0,43;2,45;0,02;6,93;0,97;32,78;16,49;25,83;163,80
I75B;10;2,45;0,00;16,48;0,48;1,25;0,00;13,18;0,28;13,81;1,89;6,58;56,40
I75B;11;13,22;0,08;11,04;0,14;0,01;0,00;1,60;0,05;0,49;2,13;6,01;34,77
I75B;12;1,91;0,27;29,50;0,18;0,00;0,00;0,61;0,20;4,96;1,23;11,34;50,20
I75B;13;35,31;6,17;35,86;1,32;0,14;0,00;5,18;0,02;0,02;5,75;21,78;111,55
I76A;1;384,59;684,50;32,27;48,52;9,58;0,00;59,90;2,43;5,84;182,34;524,43;1934,40
I76A;2;34,55;61,01;1,77;5,94;0,43;0,00;9,10;0,00;0,18;12,57;33,94;159,49
I76A;4;33,56;0,00;27,36;0,78;0,07;0,70;11,30;2,93;0,12;15,38;21,91;114,11
I76A;5;37,14;0,00;25,69;2,08;0,00;0,00;7,57;0,07;0,42;4,46;10,48;87,91
I76A;7;0,77;0,00;0,92;0,05;0,00;0,00;0,26;0,39;0,00;0,32;0,50;3,21
I76A;8;3,44;0,00;3,45;0,14;0,44;0,00;1,21;1,32;0,00;1,70;2,30;14,00
I76A;9;56,62;0,00;50,84;0,60;0,18;0,00;10,68;4,55;28,97;22,10;34,88;209,42
I76A;10;7,35;0,00;31,66;1,02;6,77;0,00;27,07;0,40;34,98;4,32;13,84;127,41
I76A;11;18,26;0,63;12,40;0,25;0,00;0,00;2,71;0,15;1,13;2,90;7,95;46,38
I76A;12;4,12;0,34;40,61;0,12;0,00;0,00;1,06;0,01;4,88;2,07;14,34;67,55
I76A;13;37,85;8,36;34,25;1,00;0,04;0,00;4,82;0,04;0,00;6,54;20,74;113,64
I76B;1;264,51;421,77;19,42;26,71;5,64;0,00;33,85;1,19;4,42;129,31;388,98;1295,80
I76B;2;6,37;13,28;0,11;1,01;0,00;0,00;1,82;0,02;0,00;2,42;6,67;31,70
I76B;4;19,70;0,00;17,46;0,74;0,03;1,18;9,08;2,56;0,16;10,74;14,41;76,06
I76B;5;20,23;0,00;14,09;1,20;0,02;0,00;4,07;0,14;0,41;2,63;5,86;48,65
I76B;7;0,47;0,00;0,34;0,02;0,00;0,00;0,11;0,35;0,00;0,11;0,27;1,67
I76B;8;2,87;0,00;3,06;0,09;0,00;0,00;1,08;0,92;0,00;1,36;1,93;11,31
I76B;9;40,32;0,00;42,44;0,50;0,27;0,10;7,93;1,82;26,63;18,78;27,14;165,93
I76B;10;4,65;0,00;21,19;0,45;0,29;0,00;16,38;1,07;21,17;2,69;8,86;76,75
I76B;11;16,14;0,14;13,70;0,22;0,00;0,00;1,94;0,05;0,16;2,69;7,26;42,30
I76B;12;2,14;0,20;38,38;0,14;0,00;0,00;1,02;0,07;4,37;2,13;14,58;63,03
I76B;13;31,18;7,26;28,46;0,99;0,05;0,00;4,05;0,03;0,06;5,49;19,72;97,29
I77Z;1;232,48;360,87;16,90;19,58;0,45;0,00;26,41;0,42;1,04;112,59;344,57;1115,31
I77Z;2;5,74;11,04;0,26;1,13;0,02;0,00;1,64;0,05;0,04;2,21;6,33;28,46
I77Z;4;2,47;0,00;2,13;0,12;0,00;0,00;1,38;0,15;0,55;1,30;2,14;10,24
I77Z;5;3,46;0,00;2,44;0,22;0,02;0,00;0,65;0,10;0,00;0,48;1,08;8,45
I77Z;6;0,03;0,00;0,09;0,00;0,00;0,00;0,01;0,00;0,00;0,01;0,04;0,18
I77Z;7;0,24;0,00;0,24;0,01;0,00;0,00;0,13;0,19;0,00;0,11;0,17;1,09
I77Z;8;0,56;0,00;0,52;0,02;0,00;0,00;0,21;0,09;0,00;0,23;0,42;2,05
I77Z;9;42,83;0,00;47,97;0,49;0,03;0,00;7,49;0,49;39,23;18,69;30,89;188,11
I77Z;10;1,41;0,00;10,77;0,35;0,27;0,00;8,62;0,12;7,97;1,12;4,19;34,82
I77Z;11;7,20;0,11;5,73;0,10;0,00;0,00;1,06;0,02;0,23;1,32;3,15;18,92
I77Z;12;1,14;0,05;33,12;0,04;0,00;0,00;0,57;0,25;4,07;1,42;12,01;52,67
I77Z;13;38,24;6,03;39,01;1,35;0,06;0,00;5,23;0,02;0,10;6,13;23,24;119,41
I78Z;1;188,34;279,69;13,21;14,07;0,44;0,00;19,36;1,16;1,23;87,34;267,99;872,83
I78Z;2;6,28;12,24;0,31;1,15;0,00;0,00;1,87;0,04;0,00;2,49;6,22;30,60
I78Z;4;10,87;0,00;10,43;0,31;0,00;0,01;6,17;0,45;0,05;6,32;8,44;43,05
I78Z;5;14,12;0,00;10,31;0,75;0,05;0,00;2,54;0,06;0,02;1,83;3,76;33,44
I78Z;7;0,02;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,04
I78Z;8;0,16;0,00;0,13;0,00;0,00;0,00;0,03;0,00;0,00;0,04;0,10;0,46
I78Z;9;45,10;0,00;50,15;0,51;0,01;0,01;8,30;0,91;48,72;20,02;32,10;205,83
I78Z;10;0,97;0,00;8,55;0,28;0,00;0,00;6,61;0,04;5,53;0,83;3,24;26,05
I78Z;11;5,63;0,10;3,57;0,07;0,00;0,00;0,63;0,05;0,25;0,74;2,01;13,05
I78Z;12;0,59;0,03;12,09;0,02;0,00;0,00;0,19;0,00;2,68;0,52;4,39;20,51
I78Z;13;39,31;5,92;40,24;1,29;0,05;0,00;5,81;0,02;0,03;6,00;22,84;121,51
I79Z;1;382,56;529,69;15,61;48,16;2,36;0,00;33,88;0,21;8,60;153,49;744,15;1918,71
I79Z;2;0,21;0,41;0,01;0,02;0,00;0,00;0,04;0,00;0,00;0,07;0,19;0,95
I79Z;4;0,32;0,00;0,34;0,01;0,00;0,00;0,13;0,01;0,00;0,19;0,26;1,26
I79Z;5;0,42;0,00;0,19;0,01;0,00;0,00;0,07;0,00;0,00;0,02;0,08;0,79
I79Z;7;0,26;0,00;0,34;0,01;0,00;0,04;0,13;0,28;0,00;0,10;0,17;1,33
I79Z;8;3,39;0,00;4,10;0,16;0,01;0,00;1,57;0,18;0,00;1,69;2,95;14,05
I79Z;9;21,43;0,00;23,11;0,15;0,01;0,00;3,86;0,46;21,93;6,20;14,13;91,28
I79Z;10;4,63;0,00;23,12;1,11;0,09;0,00;17,80;8,57;32,95;1,95;11,73;101,95
I79Z;11;24,96;0,36;33,78;0,17;0,00;0,00;5,58;0,61;2,02;3,17;19,66;90,31
I79Z;12;8,37;0,19;213,50;0,92;0,00;0,00;6,05;0,00;17,84;4,63;91,54;343,04
I79Z;13;4,65;0,98;3,68;0,12;0,00;0,00;0,47;0,00;0,00;0,69;2,38;12,97
I87Z;1;633,92;1353,80;48,95;100,53;15,20;0,00;109,11;6,87;5,33;299,19;919,74;3492,64
I87Z;2;28,03;44,77;0,80;4,64;0,46;0,00;7,27;0,11;0,60;9,91;31,58;128,17
I87Z;4;4,01;0,00;4,40;0,21;0,02;0,03;2,18;0,44;0,00;2,85;3,51;17,65
I87Z;5;1,80;0,00;1,10;0,07;0,00;0,00;0,17;0,02;0,00;0,15;0,32;3,63
I87Z;7;0,21;0,00;0,19;0,00;0,00;0,00;0,03;0,00;0,00;0,03;0,08;0,54
I87Z;8;7,13;0,00;9,01;0,20;0,00;0,00;3,31;3,39;0,00;4,14;4,80;31,98
I87Z;9;62,73;0,00;66,48;0,68;0,15;0,00;9,34;3,32;37,31;26,00;41,27;247,28
I87Z;10;12,47;0,00;55,55;0,81;19,55;0,00;41,03;1,74;72,28;7,25;22,34;233,02
I87Z;11;26,22;0,27;15,89;0,41;0,00;0,00;3,27;0,26;3,08;3,89;10,13;63,42
I87Z;12;5,43;5,18;95,70;0,59;0,00;0,00;2,30;0,00;12,89;4,54;31,35;157,98
I87Z;13;37,78;6,71;35,93;1,15;0,16;0,00;5,03;0,04;0,02;6,31;22,13;115,26
I95Z;1;835,54;1891,18;67,30;115,55;20,08;0,00;124,54;4,39;8,77;464,66;1380,73;4912,74
I95Z;2;150,82;314,64;9,75;23,43;21,86;0,00;48,34;3,12;1,75;66,22;160,37;800,30
I95Z;4;1109,76;0,00;829,05;33,87;56,10;5617,79;341,36;256,51;44,04;425,74;583,60;9297,82
I95Z;5;592,40;0,00;370,00;40,16;11,96;0,00;133,80;0,90;0,27;81,56;163,28;1394,33
I95Z;7;0,11;0,00;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,04;0,20
