IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt7;IO_KArt8;IO_Summe
H61B;2;111,76;271,37;31,31;46,35;11,24;0,00;29,82;1,14;70,64;198,82;772,45
H61B;4;11,70;0,00;9,83;0,17;0,01;1,32;3,76;5,99;6,27;8,50;47,55
H61B;5;25,69;0,00;16,08;1,70;0,01;0,00;5,96;3,52;3,17;6,38;62,51
H61B;7;2,14;0,00;1,14;0,00;0,00;0,00;0,09;0,00;0,18;0,40;3,95
H61B;8;1,35;0,00;0,10;0,03;0,00;0,00;0,61;0,00;0,14;0,21;2,44
H61B;9;54,88;0,00;46,54;0,61;0,12;0,15;17,93;8,39;34,43;35,00;198,05
H61B;10;13,89;0,00;48,64;3,07;32,10;0,00;35,39;29,43;9,18;25,02;196,72
H61B;11;56,02;3,06;71,32;1,43;0,00;0,00;3,44;3,42;14,14;36,29;189,12
H61C;1;240,09;394,40;23,33;52,64;52,40;0,00;35,15;4,64;123,82;357,58;1284,05
H61C;2;2,78;4,76;0,24;0,52;0,33;0,00;0,82;0,02;1,09;2,92;13,48
H61C;4;3,50;0,00;3,32;0,12;0,02;1,96;2,03;1,09;1,96;2,64;16,64
H61C;5;2,86;0,00;1,89;0,15;0,00;0,00;0,56;0,01;0,33;0,76;6,56
H61C;7;0,46;0,00;0,37;0,02;0,00;0,02;0,23;0,21;0,17;0,27;1,75
H61C;8;21,53;0,00;21,37;0,79;0,25;0,78;9,05;3,91;9,52;14,81;82,01
H61C;9;45,74;0,00;47,67;0,91;2,08;0,79;13,32;37,11;21,87;33,27;202,76
H61C;10;10,61;0,00;33,12;1,05;12,79;0,00;26,14;27,63;4,95;15,37;131,66
H61C;11;39,21;3,29;44,48;2,06;0,16;0,08;5,28;2,92;7,93;24,53;129,94
H62A;1;373,89;630,59;39,78;47,79;5,08;0,00;55,44;8,83;162,08;426,73;1750,21
H62A;2;7,31;10,47;0,00;1,12;0,00;0,00;2,65;0,00;1,17;5,09;27,81
H62A;4;0,84;0,00;0,48;0,13;0,00;0,00;0,87;0,00;0,59;1,49;4,40
H62A;5;22,11;0,00;12,20;2,24;0,00;0,00;5,04;0,00;2,93;6,69;51,21
H62A;8;12,72;0,00;7,35;0,22;0,00;0,00;5,40;3,00;4,73;6,83;40,25
H62A;9;20,20;0,00;17,65;0,26;0,01;0,00;3,06;29,58;9,68;12,51;92,95
H62A;10;15,21;0,00;59,75;0,71;8,52;0,00;44,06;29,30;8,60;26,95;193,10
H62A;11;53,03;1,20;42,06;1,33;0,00;0,00;3,98;6,30;8,64;21,83;138,37
H62B;1;310,14;456,54;24,73;50,54;11,98;0,00;39,13;3,80;147,18;465,28;1509,32
H62B;2;35,07;67,38;1,39;7,27;1,37;0,00;9,67;0,27;13,24;35,08;170,74
H62B;4;0,22;0,00;0,25;0,01;0,01;0,00;0,13;0,06;0,13;0,20;1,01
H62B;5;0,41;0,00;0,25;0,02;0,00;0,00;0,08;0,00;0,05;0,12;0,93
H62B;7;0,54;0,00;0,42;0,01;0,00;0,01;0,14;0,25;0,17;0,33;1,87
H62B;8;35,79;0,00;36,76;1,40;0,22;0,05;14,86;9,07;16,78;25,25;140,18
H62B;9;29,52;0,00;32,71;0,45;0,25;0,18;6,53;26,59;13,47;20,70;130,40
H62B;10;9,60;0,00;50,13;2,41;13,30;0,00;42,96;33,47;6,94;21,91;180,72
H62B;11;56,82;2,66;59,25;2,17;0,13;0,00;7,89;2,27;11,47;32,55;175,21
H62C;1;269,41;375,72;21,41;37,49;2,27;0,00;32,06;5,91;126,78;389,10;1260,15
H62C;2;9,40;18,01;0,56;1,85;0,77;0,00;2,32;0,00;3,61;8,99;45,51
H62C;4;0,81;0,00;0,84;0,06;0,02;0,22;0,17;0,26;0,65;0,72;3,75
H62C;5;1,17;0,00;0,63;0,05;0,00;0,00;0,20;0,01;0,18;0,29;2,53
H62C;7;0,15;0,00;0,14;0,00;0,00;0,00;0,04;0,00;0,04;0,06;0,43
H62C;8;43,49;0,00;42,67;1,65;0,17;0,22;16,62;9,31;19,15;28,63;161,91
H62C;9;36,78;0,00;40,75;0,53;0,18;0,00;8,44;32,36;16,85;25,61;161,50
H62C;10;5,96;0,00;32,72;1,38;1,40;0,00;27,69;29,85;4,32;13,99;117,31
H62C;11;46,92;2,73;48,08;1,73;0,01;0,00;6,06;1,24;9,49;27,28;143,54
H63A;1;476,06;920,33;37,17;118,44;64,87;0,00;76,36;7,64;236,18;733,54;2670,59
H63A;2;131,72;245,97;4,34;29,13;36,38;0,00;41,50;0,42;52,11;128,60;670,17
H63A;4;0,56;0,00;0,85;0,02;0,01;0,16;0,28;0,18;0,40;0,43;2,89
H63A;5;3,09;0,00;2,52;0,19;0,00;0,00;0,83;0,01;0,45;1,15;8,24
H63A;7;0,97;0,00;0,79;0,03;0,00;0,00;0,51;0,61;0,50;0,77;4,18
H63A;8;37,28;0,00;36,39;1,31;0,27;1,05;13,48;18,06;16,53;26,08;150,45
H63A;9;56,41;0,00;58,95;0,79;1,33;0,46;10,61;38,80;25,27;39,90;232,52
H63A;10;22,42;0,00;101,76;3,87;48,19;0,00;87,96;66,99;14,52;44,96;390,67
H63A;11;78,46;2,63;87,53;4,70;0,08;0,00;11,52;6,94;16,27;46,51;254,64
H63B;1;384,40;596,91;31,90;75,85;28,80;0,00;52,57;4,43;194,13;578,93;1947,92
H63B;2;39,85;80,00;2,31;9,84;0,53;0,00;13,05;0,15;17,91;44,26;207,90
H63B;4;0,95;0,00;0,96;0,04;0,01;0,20;0,42;0,31;0,54;0,97;4,40
H63B;5;4,51;0,00;2,41;0,41;0,00;0,00;0,93;0,00;0,58;1,22;10,06
H63B;7;1,48;0,00;1,02;0,02;0,00;0,00;0,38;0,20;0,37;0,65;4,12
H63B;8;44,70;0,00;45,55;1,72;0,22;3,04;19,32;28,32;22,23;33,38;198,48
H63B;9;49,86;0,00;51,33;1,60;0,11;0,14;9,48;36,47;22,41;32,28;203,68
H63B;10;20,98;0,00;85,71;1,30;13,99;0,00;73,98;55,49;13,61;37,87;302,93
H63B;11;78,76;2,14;69,07;4,48;0,49;0,00;9,84;4,10;15,91;40,24;225,03
H63C;1;252,14;354,89;23,16;40,47;2,63;0,00;31,67;5,80;119,72;377,82;1208,30
H63C;2;3,43;7,43;0,14;0,79;0,00;0,00;1,12;0,14;1,45;4,08;18,58
H63C;4;0,39;0,00;0,33;0,02;0,00;0,00;0,18;0,09;0,17;0,31;1,49
H63C;5;3,97;0,00;2,20;0,43;0,00;0,00;0,91;0,03;0,49;1,18;9,21
H63C;7;0,61;0,00;0,41;0,02;0,00;0,00;0,17;0,17;0,22;0,41;2,01
H63C;8;32,96;0,00;32,74;1,22;0,13;0,02;13,97;8,27;14,89;22,45;126,65
H63C;9;24,20;0,00;24,65;0,36;0,39;0,22;5,71;18,04;11,57;16,81;101,95
H63C;10;15,51;0,00;62,64;3,00;1,04;0,00;56,02;55,40;9,51;28,65;231,77
H63C;11;53,47;2,33;44,27;2,72;0,01;0,00;7,03;1,70;10,13;27,71;149,37
H64Z;1;254,67;371,23;21,73;37,62;5,14;0,00;32,18;2,60;118,28;370,39;1213,84
H64Z;2;4,66;9,94;0,34;0,95;0,14;0,00;1,29;0,04;1,87;4,74;23,97
H64Z;4;0,16;0,00;0,18;0,01;0,00;0,01;0,07;0,01;0,08;0,12;0,64
H64Z;5;0,39;0,00;0,25;0,02;0,00;0,00;0,08;0,00;0,06;0,09;0,89
H64Z;6;0,07;0,00;0,15;0,01;0,00;0,00;0,02;0,00;0,01;0,09;0,35
H64Z;7;0,32;0,00;0,24;0,01;0,00;0,05;0,07;0,38;0,09;0,18;1,34
H64Z;8;27,33;0,00;27,64;1,00;0,11;0,02;12,04;2,64;12,10;17,93;100,81
H64Z;9;26,71;0,00;29,41;0,35;0,09;0,02;5,72;27,39;11,68;18,43;119,80
H64Z;10;6,45;0,00;38,07;1,55;1,64;0,00;30,59;24,62;5,00;15,86;123,78
H64Z;11;51,90;4,45;51,45;2,06;0,00;0,00;7,09;0,97;9,96;29,19;157,07
H77Z;1;566,39;1172,22;48,51;139,91;56,57;0,00;103,11;23,33;237,17;860,16;3207,37
H77Z;2;100,60;185,53;6,11;19,34;17,23;0,00;27,36;0,06;31,45;95,60;483,28
H77Z;4;2,67;0,00;3,50;0,10;0,00;0,00;1,52;0,00;1,02;1,74;10,55
H77Z;5;8,02;0,00;7,09;0,60;0,00;0,00;2,40;0,00;0,84;2,48;21,43
H77Z;7;0,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,03;0,05;0,16
H77Z;8;68,06;0,00;64,85;2,27;0,08;5,46;31,02;72,36;28,75;39,22;312,07
H77Z;9;40,12;0,00;51,00;1,35;0,24;0,11;8,70;19,31;19,12;31,44;171,39
H77Z;10;11,09;0,00;70,80;8,00;60,85;0,00;66,65;107,35;8,67;31,99;365,40
H77Z;11;42,76;2,37;69,41;2,56;0,03;0,00;10,26;10,04;10,91;37,12;185,46
H78Z;1;770,13;1447,11;66,05;268,38;327,41;0,00;146,75;14,36;387,23;1130,94;4558,36
H78Z;2;718,09;1349,83;18,89;169,49;336,31;0,00;274,32;33,64;267,69;642,64;3810,90
H78Z;4;63,61;0,00;59,44;2,41;0,35;19,64;28,83;28,71;35,41;40,68;279,08
H78Z;5;67,07;0,00;41,12;4,79;0,40;0,00;14,34;0,25;8,51;15,95;152,43
H78Z;7;3,17;0,00;2,51;0,09;0,00;3,84;1,02;1,24;1,48;3,14;16,49
H78Z;8;133,54;0,00;135,40;5,17;1,17;9,72;54,00;87,15;68,25;101,06;595,46
H78Z;9;181,08;0,00;199,23;2,73;14,56;56,82;38,78;297,27;101,16;129,03;1020,66
H78Z;10;58,70;0,00;264,64;11,00;756,02;0,00;223,86;225,10;44,28;113,07;1696,67
H78Z;11;123,52;4,27;175,04;7,81;0,00;0,00;16,49;35,73;24,49;75,63;462,98
I01Z;1;1232,97;2605,31;114,76;199,45;77,56;0,00;194,20;33,17;626,59;2068,92;7152,93
I01Z;2;189,12;369,83;6,47;34,37;16,36;0,01;52,56;0,30;69,85;177,90;916,77
I01Z;4;1121,48;0,00;756,17;27,46;49,87;1674,22;463,31;192,32;484,69;605,68;5375,20
I01Z;5;688,80;0,00;450,39;41,13;5,64;0,00;139,62;3,61;88,58;201,97;1619,74
I01Z;7;1,12;0,00;0,89;0,05;0,00;0,16;0,52;0,39;0,26;0,59;3,98
I01Z;8;4,73;0,00;4,88;0,24;0,00;0,00;1,46;0,66;2,10;3,48;17,55
I01Z;9;60,84;0,00;78,98;1,39;0,07;5,32;12,25;33,21;28,40;55,07;275,53
I01Z;10;29,42;0,00;151,96;4,67;283,52;0,00;114,56;170,90;19,09;62,59;836,71
I01Z;11;66,10;8,85;414,20;3,03;0,02;0,00;15,03;60,15;27,52;169,28;764,18
I02A;1;1703,86;4116,37;230,73;308,77;290,44;0,00;378,31;256,74;904,45;2896,00;11085,67
I02A;2;783,07;1478,37;69,94;145,68;109,20;0,00;268,85;11,15;290,36;862,77;4019,39
I02A;4;2558,64;0,00;1864,84;95,35;74,55;1334,86;945,42;378,33;1043,82;1550,72;9846,53
I02A;5;1493,67;0,00;1037,81;89,79;2,82;0,00;337,93;0,48;202,07;469,96;3634,53
I02A;7;0,98;0,00;0,35;0,01;0,00;0,00;0,17;4,35;0,14;0,31;6,31
I02A;8;10,46;0,00;8,42;0,37;0,12;0,00;5,13;1,30;5,77;9,21;40,78
I02A;9;156,88;0,00;169,85;1,99;1,19;0,00;25,58;39,43;71,61;115,34;581,87
I02A;10;76,96;0,00;287,58;20,83;530,51;0,00;212,10;129,21;35,80;146,31;1439,30
I02A;11;103,63;7,95;512,14;4,23;0,00;0,00;39,25;58,97;39,58;189,53;955,28
I02B;1;1544,31;3313,23;205,17;280,49;192,62;0,00;303,76;244,95;814,00;2663,14;9561,67
I02B;2;549,18;1038,59;22,28;119,84;64,68;1,58;183,70;34,83;196,70;551,31;2762,69
I02B;4;1772,21;0,00;1323,08;50,20;29,28;519,44;760,25;290,68;711,15;1077,64;6533,93
I02B;5;1178,78;0,00;793,11;67,59;15,22;0,00;250,59;3,04;159,99;338,54;2806,86
I02B;7;2,53;0,00;1,98;0,13;0,00;0,73;2,01;4,71;1,13;1,70;14,92
I02B;8;3,95;0,00;3,75;0,12;0,05;0,00;1,61;0,39;1,55;3,01;14,43
I02B;9;124,56;0,00;127,71;3,27;1,60;0,86;29,50;80,62;57,47;84,45;510,04
I02B;10;54,54;0,00;216,12;9,72;230,58;0,00;173,29;146,55;24,71;94,70;950,21
I02B;11;97,87;3,78;398,86;3,51;0,00;0,00;22,62;54,58;32,22;154,39;767,83
I02C;1;1127,93;2400,32;118,64;176,03;174,97;0,00;202,77;101,92;626,27;1906,99;6835,84
I02C;2;207,55;440,33;5,94;37,42;9,94;0,01;79,29;7,00;85,00;219,97;1092,45
I02C;4;880,04;0,00;735,33;25,17;19,02;406,25;399,53;193,47;387,48;553,89;3600,18
I02C;5;663,94;0,00;458,62;39,94;1,32;0,00;142,44;1,49;88,08;184,04;1579,87
I02C;7;2,97;0,00;1,74;0,19;0,00;0,30;2,04;1,72;0,78;1,78;11,52
I02C;8;5,30;0,00;6,01;0,17;0,00;0,00;2,04;2,08;2,79;4,87;23,26
I02C;9;69,79;0,00;77,18;2,67;0,08;0,00;15,05;46,54;32,39;50,13;293,83
I02C;10;33,12;0,00;127,28;6,80;130,97;0,00;101,51;99,07;16,02;56,62;571,39
I02C;11;69,43;4,07;243,30;2,40;0,00;0,00;12,95;20,28;21,48;96,65;470,56
I02D;1;1076,02;2269,54;113,76;167,53;62,78;0,00;192,31;133,48;540,17;1721,55;6277,14
I02D;2;188,79;371,90;6,54;42,22;16,58;0,01;66,14;6,86;73,67;193,02;965,73
I02D;4;567,23;0,00;509,33;22,22;14,60;136,36;259,32;151,49;285,75;394,65;2340,95
I02D;5;498,95;0,00;329,76;29,93;2,64;0,00;100,66;1,61;59,31;133,90;1156,76
I02D;7;1,89;0,00;1,90;0,11;0,00;0,24;0,83;6,52;0,76;1,18;13,43
I02D;8;5,49;0,00;6,20;0,19;0,00;0,00;2,42;0,91;3,52;4,82;23,55
I02D;9;69,46;0,00;73,21;1,34;1,36;0,19;14,00;46,59;30,52;47,08;283,75
I02D;10;30,55;0,00;133,09;4,06;114,56;0,00;101,49;88,30;16,33;57,36;545,74
I02D;11;83,26;2,69;249,78;2,49;0,28;0,00;18,31;16,54;24,44;99,80;497,59
I03A;1;1056,00;2394,12;113,57;189,53;97,58;0,00;186,78;26,57;537,46;1773,36;6374,97
I03A;2;361,20;718,88;15,05;73,22;47,03;0,01;111,90;10,38;146,11;365,99;1849,77
I03A;4;911,55;0,00;626,71;22,57;30,26;1140,68;337,81;170,23;356,70;464,19;4060,70
I03A;5;550,71;0,00;359,30;30,55;4,03;0,00;109,52;1,75;70,39;147,78;1274,03
I03A;7;2,77;0,00;2,67;0,14;0,00;0,00;1,24;12,06;1,01;1,64;21,53
I03A;8;9,19;0,00;7,62;0,55;0,00;0,00;3,77;0,33;4,70;5,79;31,95
I03A;9;80,35;0,00;94,93;1,12;0,27;1,56;18,70;53,78;38,46;61,60;350,77
I03A;10;45,82;0,00;183,80;8,95;379,07;0,00;143,45;107,40;23,36;80,95;972,80
I03A;11;84,92;12,81;401,70;2,78;0,00;0,00;16,36;61,20;27,55;147,80;755,12
I03B;1;737,43;1494,13;72,64;96,39;46,46;0,00;107,79;13,80;386,85;1285,69;4241,18
I03B;2;98,36;220,50;2,71;19,14;13,69;0,01;31,69;0,67;35,46;107,55;529,78
I03B;4;763,03;0,00;476,73;17,05;39,88;1235,70;282,22;153,82;305,81;387,99;3662,23
I03B;5;433,64;0,00;282,18;25,19;3,86;0,00;87,04;4,46;53,61;119,28;1009,26
I03B;7;0,27;0,00;0,36;0,02;0,00;0,00;0,17;0,00;0,15;0,20;1,17
I03B;8;1,26;0,00;1,08;0,06;0,00;0,00;0,49;0,04;0,59;0,78;4,30
I03B;9;36,21;0,00;51,15;0,55;0,07;0,55;7,83;23,45;17,84;32,47;170,12
I03B;10;15,47;0,00;77,74;3,43;202,22;0,00;59,64;91,36;8,81;33,65;492,32
I03B;11;38,58;5,47;273,55;1,30;0,00;0,00;8,57;29,07;16,03;111,19;483,76
I04Z;1;629,39;1296,69;61,83;98,43;45,17;0,00;98,81;22,18;341,66;1174,40;3768,56
I04Z;2;66,84;157,19;1,86;12,43;2,20;0,00;20,81;0,27;25,32;77,32;364,24
I04Z;4;681,75;0,00;454,52;17,47;53,69;1278,60;277,31;170,50;295,99;386,98;3616,81
I04Z;5;409,04;0,00;258,25;24,78;2,15;0,00;87,72;2,95;53,93;117,17;955,99
I04Z;7;0,11;0,00;0,05;0,00;0,00;0,00;0,03;0,00;0,01;0,04;0,24
I04Z;8;1,02;0,00;0,92;0,04;0,01;0,00;0,30;0,11;0,47;0,59;3,46
I04Z;9;22,11;0,00;34,76;0,31;0,02;0,00;3,69;10,96;10,39;20,84;103,08
I04Z;10;11,69;0,00;66,76;3,37;109,15;0,00;52,34;114,31;7,56;27,77;392,95
I04Z;11;34,14;6,23;210,31;1,58;0,00;0,00;8,80;23,35;13,52;90,79;388,72
I05A;1;577,35;1276,41;45,00;84,57;33,54;0,00;92,40;16,24;276,48;891,36;3293,35
I05A;2;284,11;559,56;7,05;62,24;16,46;0,04;87,58;2,78;106,55;270,51;1396,88
I05A;4;439,06;0,00;295,63;10,08;12,91;901,61;172,54;94,72;184,05;225,10;2335,70
I05A;5;279,66;0,00;180,37;15,03;0,54;0,00;53,17;0,33;36,36;74,46;639,92
I05A;7;8,58;0,00;7,26;0,57;1,01;5,44;3,92;10,71;4,06;5,81;47,36
I05A;8;7,32;0,00;7,46;0,29;0,00;0,04;3,15;0,84;3,39;4,60;27,09
I05A;9;54,34;0,00;66,14;0,66;0,01;0,00;10,13;38,83;24,45;42,14;236,70
I05A;10;14,09;0,00;87,39;2,98;159,73;0,00;72,15;47,54;10,56;36,26;430,70
I05A;11;65,07;3,99;227,97;2,01;0,22;0,00;11,06;22,31;18,72;94,29;445,64
I05B;1;426,14;826,43;42,07;49,26;3,64;0,00;57,45;3,87;224,79;744,28;2377,93
I05B;2;30,00;66,38;1,04;5,80;0,77;0,00;8,94;0,15;11,84;31,66;156,58
I05B;4;546,86;0,00;365,37;14,39;25,84;2145,40;224,26;94,16;225,84;285,04;3927,16
I05B;5;342,70;0,00;208,31;18,28;0,95;0,00;66,74;3,82;44,36;92,96;778,12
I05B;7;0,21;0,00;0,17;0,01;0,00;0,46;0,06;0,43;0,05;0,15;1,54
I05B;8;0,34;0,00;0,38;0,01;0,00;0,00;0,11;0,03;0,18;0,23;1,28
I05B;9;33,33;0,00;39,68;0,33;0,05;0,88;4,75;14,71;15,46;24,56;133,75
I05B;10;7,67;0,00;36,94;1,48;19,78;0,00;29,21;24,01;4,07;14,97;138,13
I05B;11;34,97;2,50;158,52;1,33;0,05;0,00;7,04;12,21;12,97;67,03;296,62
I06A;1;901,22;1976,22;92,36;116,59;188,52;0,00;128,32;43,97;450,22;1610,92;5508,34
I06A;2;642,52;1208,40;16,87;109,39;48,26;0,00;184,01;8,41;196,82;586,98;3001,66
I06A;4;1521,09;0,00;1192,37;83,70;59,34;6348,90;638,00;437,91;716,06;913,93;11911,30
I06A;5;897,21;0,00;643,49;70,50;13,36;0,00;225,55;1,24;131,81;330,75;2313,91
I06A;7;0,34;0,00;0,22;0,01;0,00;0,00;0,19;0,00;0,14;0,18;1,08
I06A;8;4,02;0,00;3,48;0,15;0,00;0,00;1,26;0,42;1,72;2,40;13,45
I06A;9;178,48;0,00;195,69;2,56;11,38;0,78;27,58;118,57;102,94;167,12;805,10
I06A;10;28,63;0,00;139,12;1,99;326,07;0,00;92,92;139,07;16,54;84,36;828,70
I06A;11;62,27;2,82;398,80;2,30;0,02;0,00;21,91;69,77;28,16;183,80;769,85
I06B;1;607,62;1354,32;61,73;54,42;173,16;0,00;81,56;44,95;253,03;1012,42;3643,21
I06B;2;374,04;689,45;10,93;52,91;24,46;0,00;105,95;1,76;106,49;339,33;1705,32
I06B;4;1231,20;0,00;969,80;70,53;20,19;5732,36;476,03;345,31;560,13;641,26;10046,81
I06B;5;584,91;0,00;424,22;51,33;6,45;0,00;153,60;0,71;87,91;230,77;1539,90
I06B;8;0,67;0,00;0,37;0,02;0,00;0,00;0,21;0,00;0,36;0,44;2,07
I06B;9;75,76;0,00;100,71;1,10;12,39;0,00;12,91;10,15;47,69;96,07;356,78
I06B;10;37,58;0,00;89,02;1,70;143,23;0,00;47,87;52,44;8,89;56,58;437,31
I06B;11;40,84;1,80;374,73;1,54;0,00;0,00;21,55;34,24;28,86;175,38;678,94
I06C;1;676,68;1470,49;58,37;83,40;214,83;0,00;90,77;29,52;375,50;1274,19;4273,75
I06C;2;373,96;752,51;9,16;57,94;26,34;0,00;115,25;0,74;126,93;342,42;1805,25
I06C;4;1185,69;0,00;932,88;87,20;25,50;4512,43;543,07;230,54;659,12;790,90;8967,33
I06C;5;671,09;0,00;459,90;47,88;16,20;0,00;179,50;5,10;107,36;212,00;1699,03
I06C;7;0,77;0,00;0,55;0,04;0,00;0,00;0,25;0,63;0,33;0,57;3,14
I06C;8;3,30;0,00;2,59;0,14;0,03;0,00;1,17;0,28;1,84;2,33;11,68
I06C;9;85,80;0,00;113,45;1,99;14,15;3,53;17,25;66,67;58,65;107,52;469,01
I06C;10;23,82;0,00;138,52;2,03;231,91;0,00;74,29;65,18;13,05;85,53;634,33
I06C;11;37,30;2,30;243,48;1,05;0,00;0,00;13,39;35,41;13,36;114,50;460,79
I07Z;1;694,54;1549,70;78,82;125,50;29,25;0,00;133,38;26,70;390,88;1173,03;4201,80
I07Z;2;79,42;152,45;2,19;16,97;6,25;0,00;25,68;2,89;30,84;76,68;393,37
I07Z;4;357,14;0,00;297,75;10,20;5,38;9,19;168,26;41,38;150,56;214,02;1253,88
I07Z;5;273,77;0,00;180,18;16,61;1,37;0,00;56,95;0,58;38,27;76,42;644,15
I07Z;7;0,42;0,00;0,35;0,01;0,00;0,00;0,19;0,00;0,11;0,20;1,28
I07Z;8;3,09;0,00;3,33;0,15;0,00;0,00;1,27;0,19;2,00;1,77;11,80
I07Z;9;40,68;0,00;42,85;0,58;4,62;0,94;11,16;37,98;23,18;30,69;192,68
I07Z;10;29,71;0,00;91,43;2,31;86,33;0,00;71,86;84,14;14,45;44,93;425,16
I07Z;11;64,07;2,82;177,60;2,39;0,00;0,00;9,42;10,72;16,88;73,63;357,53
I08A;1;794,86;1918,33;79,42;104,05;15,29;0,00;115,56;47,73;392,93;1265,76;4733,93
I08A;2;672,39;1249,27;24,96;123,04;56,25;0,00;218,73;12,28;259,94;617,79;3234,65
I08A;4;1042,70;0,00;756,45;33,41;31,19;744,99;397,10;138,69;401,84;524,05;4070,42
I08A;5;622,60;0,00;405,76;38,12;1,32;0,00;130,70;2,42;89,33;184,46;1474,71
I08A;7;1,68;0,00;1,03;0,02;0,00;0,00;0,06;47,22;0,34;0,84;51,19
I08A;8;2,16;0,00;2,37;0,09;0,02;0,00;0,78;1,03;1,41;2,09;9,95
I08A;9;114,81;0,00;119,58;2,22;0,19;0,37;22,56;15,76;47,74;74,69;397,92
I08A;10;22,39;0,00;106,40;2,71;185,53;0,00;86,07;56,84;15,46;48,53;523,93
I08A;11;70,67;3,13;462,54;2,58;0,00;0,00;12,91;62,69;32,67;159,30;806,49
I08B;1;812,18;1951,35;78,18;143,14;46,54;0,00;144,05;37,11;413,75;1318,46;4944,76
I08B;2;307,29;645,13;8,88;70,59;23,26;0,00;106,69;3,87;133,90;328,63;1628,24
I08B;4;782,24;0,00;586,56;21,10;24,56;711,54;330,95;155,74;345,18;435,42;3393,29
I08B;5;525,92;0,00;333,40;29,64;4,34;0,00;104,54;1,03;70,70;142,25;1211,82
I08B;7;2,31;0,00;1,78;0,12;0,01;0,69;2,12;6,74;0,86;1,45;16,08
I08B;8;4,78;0,00;5,33;0,19;0,01;0,59;2,08;0,68;2,70;3,14;19,50
I08B;9;100,03;0,00;114,44;1,22;0,22;0,04;18,00;49,72;45,33;69,64;398,64
I08B;10;25,56;0,00;122,33;3,44;230,94;0,00;93,53;97,34;15,94;49,66;638,74
I08B;11;72,12;5,27;308,77;3,81;0,36;0,00;12,66;50,83;24,94;118,00;596,76
I08C;1;674,56;1550,63;55,37;101,92;17,94;0,00;113,38;13,42;349,19;1069,27;3945,68
I08C;2;248,38;486,43;6,09;53,59;21,09;0,00;78,98;2,80;94,42;237,20;1228,98
I08C;4;726,71;0,00;502,74;17,16;7,78;772,39;286,37;98,77;296,45;373,43;3081,80
I08C;5;441,38;0,00;280,27;23,92;2,05;0,00;86,90;0,32;56,61;117,35;1008,80
I08C;7;2,80;0,00;2,71;0,35;0,00;2,48;1,64;3,74;0,95;1,78;16,45
I08C;8;5,18;0,00;5,47;0,19;0,00;0,49;1,87;2,02;2,58;3,23;21,03
I08C;9;81,38;0,00;92,70;1,04;0,08;0,75;14,23;27,23;36,76;59,29;313,46
I08C;10;16,72;0,00;96,14;6,06;206,66;0,00;76,01;40,03;12,58;38,76;492,96
I08C;11;75,11;2,76;282,06;2,87;1,74;0,00;14,51;34,19;23,67;109,67;546,58
I08D;1;504,93;1116,78;42,57;72,14;17,63;0,00;82,83;7,25;261,40;830,17;2935,70
I08D;2;113,83;228,96;3,61;24,29;5,00;0,00;34,82;1,22;44,30;114,02;570,05
I08D;4;397,81;0,00;322,17;10,40;9,58;535,08;179,94;76,32;184,88;243,88;1960,06
I08D;5;291,58;0,00;186,84;16,71;1,08;0,00;57,76;0,66;37,91;77,90;670,44
I08D;7;1,87;0,00;1,62;0,09;0,01;0,85;0,96;2,71;0,69;1,37;10,17
I08D;8;3,43;0,00;3,37;0,12;0,00;0,03;1,12;0,69;1,43;2,06;12,25
I08D;9;49,50;0,00;59,01;0,59;0,10;0,06;9,55;26,17;21,79;37,61;204,38
I08D;10;11,43;0,00;62,22;2,11;101,16;0,00;48,19;42,27;7,72;25,99;301,09
I08D;11;43,44;2,75;176,00;1,67;0,31;0,00;7,71;14,98;14,12;70,93;331,91
I08E;1;488,91;1034,70;38,82;63,16;5,08;0,00;75,67;5,75;237,61;796,67;2746,37
I08E;2;48,87;107,89;2,09;11,06;1,89;0,01;16,48;0,53;20,19;53,95;262,96
I08E;4;530,70;0,00;380,72;12,08;3,74;705,83;215,39;98,46;229,64;296,96;2473,52
I08E;5;333,74;0,00;208,88;19,26;1,08;0,00;66,09;1,85;42,13;93,77;766,80
I08E;7;0,38;0,00;0,26;0,01;0,00;0,00;0,06;0,25;0,06;0,24;1,26
I08E;8;0,38;0,00;0,39;0,02;0,00;0,00;0,15;0,05;0,20;0,25;1,44
I08E;9;38,72;0,00;47,51;0,44;0,02;0,00;7,13;15,82;17,47;30,63;157,74
I08E;10;7,12;0,00;45,13;1,66;94,70;0,00;35,35;26,17;5,59;18,63;234,35
I08E;11;36,33;2,49;187,68;1,68;0,00;0,00;7,44;18,15;14,03;81,58;349,38
I08F;1;444,50;899,96;36,83;55,58;5,99;0,00;65,20;5,11;218,88;712,94;2444,99
I08F;2;37,34;76,91;0,93;8,21;2,00;0,00;11,21;0,25;14,75;39,03;190,63
I08F;4;264,42;0,00;221,25;7,51;1,21;474,53;123,80;63,29;135,06;171,10;1462,17
I08F;5;215,98;0,00;140,39;12,35;0,96;0,00;41,71;0,47;27,96;60,20;500,02
I08F;7;0,15;0,00;0,10;0,00;0,00;0,12;0,04;0,31;0,04;0,07;0,83
