IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt7;IO_KArt8;IO_Summe
R61D;9;67,02;0,00;67,88;1,08;1,56;0,23;13,02;29,95;29,45;44,69;254,88
R61D;10;44,18;0,00;148,50;6,73;211,64;0,00;118,16;157,47;24,98;70,53;782,19
R61D;11;74,89;2,93;108,10;2,71;0,52;0,00;9,56;16,68;14,12;47,87;277,38
R61E;1;578,35;828,60;68,57;167,34;283,14;0,00;103,64;48,33;300,73;782,07;3160,77
R61E;2;17,68;38,83;1,72;4,27;16,82;0,00;8,99;0,04;9,02;23,05;120,42
R61E;4;74,47;0,00;67,87;2,72;0,46;36,71;37,99;19,89;36,82;50,71;327,64
R61E;5;46,61;0,00;31,89;2,42;0,26;0,00;8,83;0,14;5,61;11,73;107,49
R61E;7;2,66;0,00;2,25;0,09;0,00;2,36;2,03;0,89;0,84;1,96;13,08
R61E;8;12,70;0,00;13,70;0,43;0,01;0,01;6,02;3,55;5,71;7,81;49,94
R61E;9;101,50;0,00;97,30;2,44;2,66;22,75;26,89;38,42;43,38;64,30;399,64
R61E;10;52,34;0,00;138,47;5,55;52,90;0,00;109,20;202,15;22,50;69,68;652,79
R61E;11;54,64;1,71;70,12;1,77;0,02;0,78;9,00;12,10;14,88;34,86;199,88
R61F;1;525,92;1017,99;127,27;151,32;144,33;0,00;140,24;2,10;260,27;543,47;2912,91
R61F;2;107,39;144,52;54,93;28,88;208,18;0,00;17,61;1,21;30,48;104,20;697,40
R61F;4;2,07;0,00;2,24;0,03;0,00;0,00;0,41;0,00;0,36;0,97;6,08
R61F;5;21,26;0,00;14,09;0,97;0,00;0,00;3,94;0,00;3,02;5,83;49,11
R61F;8;0,48;0,00;0,03;0,01;0,00;0,00;0,20;0,00;0,09;0,07;0,88
R61F;9;17,85;0,00;18,80;0,22;6,05;0,00;6,49;5,17;10,26;14,81;79,65
R61F;10;17,16;0,00;77,98;0,23;42,65;0,00;46,52;55,54;10,18;32,18;282,44
R61F;11;36,58;2,09;65,71;0,52;0,00;0,00;1,89;0,41;4,74;22,01;133,95
R61G;1;299,72;467,97;41,55;93,35;223,69;0,00;58,00;9,91;167,50;413,64;1775,33
R61G;2;7,24;15,62;1,30;2,58;5,63;0,00;2,72;0,12;4,08;9,63;48,92
R61G;4;1,67;0,00;1,67;0,05;0,00;0,00;0,75;0,20;0,87;1,17;6,38
R61G;5;1,42;0,00;0,99;0,07;0,00;0,00;0,28;0,01;0,19;0,40;3,36
R61G;7;0,19;0,00;0,16;0,00;0,00;0,00;0,06;1,33;0,05;0,11;1,90
R61G;8;6,68;0,00;7,14;0,26;0,02;0,12;3,08;1,77;3,31;4,41;26,79
R61G;9;37,85;0,00;38,15;0,80;0,56;0,03;8,77;10,42;18,19;25,51;140,28
R61G;10;20,69;0,00;62,90;3,51;25,29;0,00;47,89;56,82;12,87;31,30;261,27
R61G;11;29,55;1,29;33,70;1,35;0,01;0,00;3,90;6,14;5,80;18,14;99,88
R61H;1;280,11;440,28;35,47;79,73;201,68;0,00;50,05;14,28;152,70;390,03;1644,33
R61H;2;8,01;15,12;1,29;2,93;3,33;0,00;2,30;0,09;4,02;10,30;47,39
R61H;4;1,38;0,00;1,42;0,04;0,01;0,04;0,66;0,31;0,74;0,99;5,59
R61H;5;1,33;0,00;0,93;0,08;0,00;0,00;0,27;0,01;0,16;0,38;3,16
R61H;7;0,45;0,00;0,34;0,01;0,00;0,00;0,11;1,12;0,11;0,26;2,40
R61H;8;10,53;0,00;10,57;0,39;0,02;0,02;4,53;1,89;4,61;6,50;39,06
R61H;9;33,55;0,00;34,35;0,75;0,63;0,02;8,07;13,25;14,77;23,22;128,61
R61H;10;18,61;0,00;59,78;2,64;54,14;0,00;45,27;83,30;11,76;28,20;303,70
R61H;11;33,67;1,87;39,81;1,45;0,02;0,00;4,80;4,55;6,05;20,26;112,48
R62A;1;721,00;1163,93;77,64;151,91;63,63;0,00;113,85;32,87;334,78;979,80;3639,41
R62A;2;68,06;126,51;2,73;15,60;12,29;0,00;23,07;3,28;21,59;63,26;336,39
R62A;4;190,12;0,00;164,37;5,85;0,55;40,64;88,12;46,98;89,98;120,19;746,80
R62A;5;135,35;0,00;89,21;7,80;0,07;0,00;27,64;0,05;19,24;38,51;317,87
R62A;7;2,53;0,00;1,35;0,06;0,00;0,26;0,81;0,52;0,50;1,05;7,08
R62A;8;56,42;0,00;61,30;1,89;0,17;0,85;22,28;24,47;24,86;39,01;231,25
R62A;9;137,77;0,00;151,58;2,78;3,38;21,34;35,98;112,31;65,98;100,36;631,48
R62A;10;56,81;0,00;118,05;3,30;45,98;0,00;79,24;100,06;16,36;62,83;482,63
R62A;11;71,71;3,33;131,62;1,61;0,26;1,02;10,68;15,62;15,74;58,80;310,39
R62B;1;502,42;905,88;52,91;104,13;79,26;0,00;81,40;24,79;243,33;707,73;2701,85
R62B;2;33,34;57,99;1,07;5,47;1,93;0,00;8,45;0,33;11,22;27,66;147,46
R62B;4;12,29;0,00;10,64;0,48;0,03;1,44;5,78;2,14;5,70;8,34;46,84
R62B;5;12,51;0,00;8,77;0,81;0,06;0,00;2,65;0,06;1,68;3,68;30,22
R62B;7;0,65;0,00;0,55;0,05;0,00;0,00;0,27;0,21;0,35;0,36;2,44
R62B;8;34,61;0,00;35,54;1,21;0,17;1,30;13,26;12,19;15,56;22,36;136,20
R62B;9;88,87;0,00;98,66;1,83;1,73;0,25;20,44;78,05;43,56;64,11;397,50
R62B;10;22,21;0,00;65,14;3,00;36,99;0,00;46,12;62,16;9,02;30,28;274,92
R62B;11;63,52;5,71;97,96;1,80;0,13;0,00;7,39;11,11;12,32;45,31;245,25
R62C;1;278,95;441,07;32,38;52,59;32,33;0,00;42,06;13,23;140,83;404,93;1438,37
R62C;2;2,55;5,26;0,30;0,59;0,18;0,00;0,73;0,05;1,01;3,11;13,78
R62C;4;12,97;0,00;12,47;0,43;0,15;0,14;6,08;0,93;6,51;9,34;49,02
R62C;5;12,41;0,00;8,62;0,70;0,02;0,00;2,62;0,01;1,76;3,46;29,60
R62C;7;0,72;0,00;0,80;0,04;0,00;0,00;0,27;0,42;0,27;0,56;3,08
R62C;8;34,64;0,00;34,69;1,25;0,07;0,51;14,40;9,12;14,75;23,14;132,57
R62C;9;54,93;0,00;56,67;1,25;1,68;0,02;14,11;37,82;25,11;38,79;230,38
R62C;10;14,03;0,00;38,84;1,65;10,46;0,00;26,83;44,16;5,96;18,79;160,72
R62C;11;42,97;2,03;49,00;1,50;0,06;0,00;5,89;2,59;7,69;25,29;137,02
R63A;1;3288,71;5737,83;383,13;1309,98;1833,54;0,00;712,61;207,57;1926,68;4197,64;19597,69
R63A;2;590,08;1303,06;56,03;142,35;351,14;0,00;286,63;36,33;338,61;782,29;3886,52
R63A;4;51,47;0,00;45,93;1,41;0,07;16,07;20,14;10,22;28,67;35,44;209,42
R63A;5;37,02;0,00;21,03;2,01;0,11;0,00;5,95;0,07;4,42;8,78;79,39
R63A;7;2,30;0,00;2,57;0,33;0,00;0,00;0,38;1,73;1,35;2,59;11,25
R63A;8;20,02;0,00;19,36;0,95;0,00;0,70;5,86;12,62;10,46;10,22;80,19
R63A;9;492,97;0,00;694,24;7,47;0,25;11,41;66,19;250,92;308,88;362,70;2195,03
R63A;10;419,79;0,00;1162,51;66,95;672,91;0,00;982,54;902,68;315,17;677,14;5199,69
R63A;11;215,53;7,91;423,18;6,91;12,36;0,00;20,68;185,45;47,78;141,60;1061,40
R63B;1;2536,72;5300,88;443,08;1019,86;565,12;0,00;734,48;35,43;1191,91;2320,16;14147,64
R63B;2;421,27;867,37;64,74;151,71;115,88;0,00;124,43;25,77;238,61;677,44;2687,22
R63B;4;192,23;0,00;153,57;6,68;0,10;27,74;57,35;72,99;74,62;132,69;717,97
R63B;5;226,77;0,00;150,91;13,53;3,51;0,00;51,23;8,14;29,89;60,07;544,05
R63B;7;1,88;0,00;2,82;0,23;0,00;2,62;0,86;1,57;0,99;1,54;12,51
R63B;8;2,31;0,00;3,14;0,11;0,00;0,00;1,97;0,01;1,22;1,78;10,54
R63B;9;157,59;0,00;135,28;1,56;0,50;1,33;31,98;30,88;74,48;95,88;529,48
R63B;10;223,67;0,00;772,77;13,29;432,05;27,78;599,49;495,88;112,70;368,16;3045,79
R63B;11;212,85;12,83;400,38;3,25;0,06;0,00;14,94;23,09;39,28;136,75;843,43
R63C;1;1874,44;3208,75;233,88;670,39;852,01;0,00;418,53;139,76;1073,41;2039,24;10510,41
R63C;2;490,41;815,70;69,19;170,42;224,99;0,00;135,60;61,04;208,30;529,64;2705,29
R63C;4;37,90;0,00;27,92;1,32;0,14;12,37;18,13;20,70;17,10;28,95;164,53
R63C;5;28,79;0,00;18,36;1,39;0,00;0,00;5,98;0,00;3,92;5,55;63,99
R63C;7;0,94;0,00;0,18;0,00;0,00;0,00;0,04;1,31;0,08;0,43;2,98
R63C;8;0,82;0,00;0,85;0,04;0,00;0,00;0,65;0,01;0,53;0,39;3,29
R63C;9;114,36;0,00;111,50;1,30;0,46;11,95;25,21;18,81;63,76;72,65;420,00
R63C;10;271,38;0,00;588,17;29,32;606,13;0,00;562,81;299,79;145,48;368,76;2871,84
R63C;11;116,30;1,16;194,55;1,27;0,02;0,00;11,86;69,70;27,45;69,71;492,02
R63D;1;1335,28;2591,80;212,15;425,97;493,25;0,00;338,58;70,40;694,51;1386,30;7548,24
R63D;2;349,48;579,42;115,45;99,31;121,86;0,00;84,62;17,50;135,57;417,35;1920,56
R63D;4;93,28;0,00;76,00;3,27;0,05;21,21;33,88;22,17;39,81;61,44;351,11
R63D;5;87,42;0,00;55,40;6,39;0,40;0,00;19,30;2,90;11,90;24,64;208,35
R63D;7;1,67;0,00;2,20;0,14;0,00;2,72;1,80;3,28;1,07;1,34;14,22
R63D;8;3,34;0,00;3,05;0,15;0,00;0,00;2,07;0,85;1,62;1,49;12,57
R63D;9;86,39;0,00;81,76;0,78;0,72;3,03;16,07;21,09;47,10;54,41;311,35
R63D;10;106,30;0,00;330,01;6,53;357,48;0,00;244,06;271,67;68,58;160,26;1544,89
R63D;11;104,64;3,78;189,84;1,46;0,06;0,00;9,07;20,47;22,14;71,96;423,42
R63E;1;1285,89;2430,80;186,65;497,14;1011,32;0,00;310,63;106,96;840,30;1576,32;8246,01
R63E;2;226,30;383,71;28,67;62,81;67,94;0,00;76,49;6,83;144,65;311,47;1308,87
R63E;4;2,68;0,00;2,10;0,05;0,00;0,00;0,62;0,06;1,11;1,45;8,07
R63E;5;3,65;0,00;2,02;0,15;0,04;0,00;0,36;0,00;0,27;0,60;7,09
R63E;8;2,18;0,00;2,38;0,12;0,00;0,00;1,33;0,00;1,68;0,99;8,68
R63E;9;64,98;0,00;68,33;0,83;1,96;0,00;8,05;1,72;28,54;41,78;216,19
R63E;10;127,81;0,00;475,67;10,04;464,57;0,00;377,38;257,54;77,09;231,50;2021,60
R63E;11;83,57;0,97;151,40;2,03;0,00;0,00;7,80;22,51;13,70;53,13;335,11
R63F;1;711,68;1393,59;125,78;215,83;182,93;0,00;166,05;10,97;343,63;818,27;3968,73
R63F;2;290,37;403,42;76,51;108,23;19,89;0,00;64,54;3,53;111,52;272,62;1350,63
R63F;4;16,83;0,00;13,09;0,41;0,03;4,42;6,90;1,05;7,97;14,40;65,10
R63F;5;14,97;0,00;9,02;0,68;0,61;0,00;2,81;1,53;1,95;4,25;35,82
R63F;7;0,47;0,00;0,59;0,01;0,00;0,67;0,38;0,00;0,22;0,50;2,84
R63F;8;5,61;0,00;6,27;0,34;0,00;0,01;1,90;0,45;2,89;4,21;21,68
R63F;9;54,23;0,00;48,96;1,23;0,07;3,57;12,39;3,38;24,45;32,88;181,16
R63F;10;50,57;0,00;185,03;3,56;311,36;0,00;149,05;115,88;29,09;83,20;927,74
R63F;11;54,75;0,76;132,46;1,85;0,04;0,00;5,94;11,98;10,83;41,15;259,76
R63G;1;539,66;1082,13;87,79;181,70;313,67;0,00;139,93;15,50;289,62;589,92;3239,92
R63G;2;166,89;259,95;69,83;44,02;136,73;0,00;37,68;6,35;57,83;192,62;971,90
R63G;4;0,00;0,00;2,13;0,00;0,00;0,00;0,00;3,07;0,20;0,71;6,11
R63G;5;5,84;0,00;3,70;0,16;0,00;0,00;0,92;2,35;0,68;1,23;14,88
R63G;7;0,01;0,00;0,02;0,00;0,00;0,00;0,02;0,25;0,01;0,02;0,33
R63G;8;1,10;0,00;0,83;0,04;0,00;0,00;0,42;0,09;0,45;0,45;3,38
R63G;9;9,07;0,00;8,46;0,08;0,00;1,04;1,24;0,97;5,43;5,39;31,68
R63G;10;26,58;0,00;85,64;1,37;62,79;0,00;57,14;81,50;13,19;40,43;368,64
R63G;11;25,65;0,48;55,54;0,40;0,02;0,00;2,52;2,03;5,11;17,65;109,40
R63H;1;395,45;730,02;67,68;115,60;125,28;0,00;90,57;11,13;188,46;400,35;2124,54
R63H;2;77,53;139,06;29,81;24,16;38,31;0,00;19,97;1,07;32,33;110,20;472,44
R63H;4;0,86;0,00;0,81;0,05;0,00;0,00;0,24;0,04;0,32;0,47;2,79
R63H;5;3,24;0,00;1,96;0,16;0,00;0,00;0,62;1,26;0,42;0,84;8,50
R63H;8;0,71;0,00;0,77;0,03;0,00;0,00;0,35;0,56;0,37;0,50;3,29
R63H;9;7,20;0,00;6,84;0,09;0,01;0,00;1,07;2,01;3,84;4,90;25,96
R63H;10;17,86;0,00;62,61;0,78;46,23;2,37;42,77;40,04;9,79;28,53;250,98
R63H;11;25,14;1,97;46,07;0,87;0,09;0,00;2,16;1,74;4,26;16,57;98,87
R65A;1;139,45;217,70;25,82;31,23;58,46;0,00;27,73;4,62;61,06;126,96;693,03
R65A;2;16,22;25,81;6,88;5,29;4,14;0,00;3,20;0,39;5,75;20,44;88,12
R65A;4;10,31;0,00;8,97;0,48;0,02;0,67;3,42;1,67;5,06;7,39;37,99
R65A;5;16,77;0,00;10,81;1,05;0,11;0,00;3,45;1,00;2,30;4,50;39,99
R65A;7;0,12;0,00;0,09;0,00;0,00;0,00;0,00;0,00;0,09;0,07;0,37
R65A;8;0,52;0,00;0,25;0,02;0,00;0,00;0,34;0,04;0,25;0,24;1,66
R65A;9;13,50;0,00;12,05;0,35;0,60;0,00;3,91;1,71;7,65;9,07;48,84
R65A;10;6,65;0,00;25,73;0,16;47,43;7,24;16,11;13,96;3,52;10,91;131,71
R65A;11;13,07;1,87;22,22;0,18;0,00;0,00;0,84;0,00;2,28;7,87;48,33
R65B;1;98,10;152,38;12,36;24,30;103,33;0,00;16,81;10,47;53,48;139,45;610,68
R65B;2;2,89;4,86;0,85;1,24;0,89;0,00;0,87;0,01;1,28;3,43;16,32
R65B;4;14,45;0,00;13,74;0,47;0,07;0,95;7,08;2,16;7,01;9,69;55,62
R65B;5;13,53;0,00;9,36;0,77;0,03;0,00;2,68;0,05;1,86;3,65;31,93
R65B;7;0,09;0,00;0,08;0,00;0,00;0,00;0,02;0,29;0,03;0,05;0,56
R65B;8;5,27;0,00;5,59;0,21;0,00;0,10;2,36;2,41;2,47;3,29;21,70
R65B;9;23,69;0,00;25,01;0,63;0,47;0,36;6,18;13,79;10,97;16,11;97,21
R65B;10;12,78;0,00;32,49;1,17;28,15;1,75;22,71;45,64;5,60;16,53;166,82
R65B;11;18,07;1,02;18,39;0,49;0,05;0,01;2,60;1,26;3,12;10,32;55,33
R66Z;1;3850,40;9215,36;911,40;1865,34;876,84;0,00;1204,82;62,42;2009,42;3644,36;23640,36
R66Z;2;2413,20;3102,09;1001,51;579,20;587,40;0,00;460,01;56,95;702,32;2009,21;10911,89
R66Z;4;228,55;0,00;230,54;8,98;0,22;52,64;69,77;238,41;104,67;161,72;1095,50
R66Z;5;285,52;0,00;193,80;19,65;5,75;0,00;63,39;0,06;40,60;84,79;693,56
R66Z;7;4,28;0,00;3,46;0,02;0,02;0,00;0,01;0,16;3,38;2,66;13,99
R66Z;8;10,19;0,00;5,69;0,16;0,00;0,00;3,34;0,00;4,24;5,66;29,28
R66Z;9;171,86;0,00;165,04;2,21;4,18;0,00;34,45;8,37;85,83;107,23;579,17
R66Z;10;266,53;0,00;826,93;4,79;603,99;0,00;725,62;1728,95;148,76;426,04;4731,61
R66Z;11;294,31;6,83;476,96;5,14;0,03;0,00;15,32;185,08;56,85;183,49;1224,01
S01Z;1;573,71;891,98;32,01;140,11;262,38;0,00;76,62;24,81;297,71;808,31;3107,64
S01Z;2;191,73;345,96;16,09;47,49;40,00;0,00;82,01;0,00;65,97;187,09;976,34
S01Z;4;131,78;0,00;146,93;6,32;0,02;10,58;75,09;12,39;72,07;107,84;563,02
S01Z;5;111,75;0,00;95,06;8,89;0,00;0,00;25,27;0,00;19,90;37,20;298,07
S01Z;7;74,50;0,00;99,62;4,98;0,01;52,01;66,68;150,41;33,21;64,07;545,49
S01Z;8;20,39;0,00;31,41;1,17;0,00;0,00;10,30;4,35;14,44;14,52;96,58
S01Z;9;67,07;0,00;65,77;0,89;0,36;0,00;7,32;5,46;28,45;42,38;217,70
S01Z;10;94,88;0,00;203,03;4,14;82,43;0,00;185,73;223,23;36,68;99,80;929,92
S01Z;11;90,86;2,22;88,73;3,54;0,24;0,00;8,15;4,34;19,81;48,74;266,63
S60Z;1;82,60;141,10;9,25;22,03;106,47;0,00;16,12;7,19;41,98;123,95;550,69
S60Z;2;5,24;3,17;4,92;1,05;1,29;0,00;2,28;0,00;3,63;6,31;27,89
S60Z;4;3,28;0,00;2,97;0,39;0,00;0,00;2,72;0,00;2,27;1,93;13,56
S60Z;6;0,65;0,00;1,17;0,04;0,00;0,00;0,17;0,00;0,19;0,57;2,79
S60Z;7;7,34;0,00;8,74;0,37;0,40;1,72;4,49;33,49;5,03;6,99;68,57
S60Z;8;4,55;0,00;6,09;0,23;0,00;0,00;1,99;2,73;2,27;3,81;21,67
S60Z;9;16,89;0,00;18,48;0,16;0,07;1,26;2,24;2,46;7,55;10,45;59,56
S60Z;10;8,41;0,00;41,73;0,49;8,17;0,00;32,94;44,86;7,57;21,20;165,37
S60Z;11;21,13;0,63;21,15;0,39;0,05;0,00;2,24;0,40;3,11;13,45;62,55
S62Z;1;389,06;645,88;41,77;120,61;314,43;0,00;76,10;7,23;202,88;539,66;2337,62
S62Z;2;22,30;51,84;3,73;3,50;155,80;0,00;14,07;0,00;9,44;26,55;287,23
S62Z;4;0,43;0,00;1,15;0,02;0,00;0,01;0,02;0,05;0,26;0,47;2,41
S62Z;5;1,22;0,00;0,82;0,12;0,00;0,00;0,27;0,00;0,16;0,54;3,13
S62Z;8;10,28;0,00;9,78;0,22;0,00;0,00;2,37;1,62;4,87;6,05;35,19
S62Z;9;42,00;0,00;42,41;0,54;3,37;1,14;5,81;3,95;19,73;27,12;146,07
S62Z;10;40,86;0,00;105,39;0,86;26,89;0,00;85,31;59,22;15,05;57,95;391,53
S62Z;11;33,42;0,36;26,07;10,28;0,00;0,00;2,17;1,80;5,74;14,48;94,32
S63A;1;1329,03;2426,75;117,98;351,42;838,50;0,00;262,00;149,54;727,44;2083,12;8285,78
S63A;2;499,33;998,37;9,01;114,92;100,21;0,00;152,90;0,31;183,64;410,46;2469,15
S63A;4;15,23;0,00;12,12;0,93;0,00;0,00;20,06;0,00;11,24;13,30;72,88
S63A;5;50,83;0,00;27,09;2,01;0,00;0,00;11,19;0,00;7,63;10,04;108,79
S63A;8;130,52;0,00;149,24;2,90;0,25;0,00;46,72;5,57;72,18;81,76;489,14
S63A;9;111,88;0,00;107,78;1,79;0,00;0,00;15,02;21,48;70,76;70,26;398,97
S63A;10;168,68;0,00;399,94;25,18;70,20;0,00;338,12;477,19;86,27;226,32;1791,90
S63A;11;74,19;3,69;145,58;4,20;0,06;0,00;22,46;120,95;25,35;58,59;455,07
S63B;1;563,47;897,13;39,15;162,61;254,60;0,00;96,33;7,44;298,71;862,63;3182,07
S63B;2;109,30;192,78;7,87;19,33;21,54;0,00;34,47;0,62;39,06;92,06;517,03
S63B;4;1,16;0,00;1,98;0,04;0,01;0,00;0,79;0,10;0,88;1,99;6,95
S63B;5;0,87;0,00;0,54;0,10;0,00;0,00;0,21;0,00;0,13;0,27;2,12
S63B;7;0,34;0,00;0,34;0,05;0,00;0,22;0,05;0,39;0,19;0,38;1,96
S63B;8;30,66;0,00;33,95;1,09;0,08;0,00;12,38;4,50;16,31;21,83;120,80
S63B;9;59,32;0,00;52,08;0,60;0,15;0,03;7,25;9,53;25,45;37,11;191,52
S63B;10;69,59;0,00;212,71;3,66;19,39;0,00;204,49;109,89;32,72;108,73;761,18
S63B;11;84,76;4,10;73,48;3,62;4,62;0,00;7,74;10,87;12,86;37,88;239,93
S65A;1;830,17;1632,09;57,48;205,92;177,35;0,00;141,56;22,07;417,82;1310,63;4795,09
S65A;2;131,19;263,32;7,47;25,35;23,74;0,00;52,23;31,65;53,19;134,42;722,56
S65A;4;6,90;0,00;6,82;0,22;0,00;0,00;0,92;0,00;4,51;4,12;23,49
S65A;5;3,21;0,00;1,45;0,11;0,00;0,00;0,83;0,00;0,59;0,91;7,10
S65A;7;36,82;0,00;51,24;3,10;0,00;4,43;33,95;49,47;16,03;28,75;223,79
S65A;8;66,67;0,00;73,33;2,27;0,40;0,00;27,54;11,50;33,02;43,77;258,50
S65A;9;74,63;0,00;75,43;0,86;3,87;0,16;9,08;36,41;34,43;55,04;289,91
S65A;10;84,63;0,00;212,37;2,70;57,69;0,00;171,50;253,24;33,94;111,34;927,41
S65A;11;82,05;1,74;120,73;1,55;0,08;0,00;8,20;56,92;20,21;57,31;348,79
S65B;1;367,89;516,00;31,81;76,63;75,25;0,00;47,91;6,80;174,13;535,41;1831,83
S65B;2;16,28;27,03;4,64;2,97;2,26;0,00;5,00;0,00;8,00;17,75;83,93
S65B;4;1,21;0,00;1,27;0,05;0,00;0,09;1,28;0,37;0,88;1,89;7,04
S65B;5;1,39;0,00;0,37;0,07;0,00;0,00;0,31;0,00;0,18;0,36;2,68
S65B;7;6,70;0,00;9,40;0,48;0,00;0,00;5,32;5,15;3,94;5,58;36,57
S65B;8;34,36;0,00;37,92;1,42;0,09;0,00;14,56;10,29;19,15;26,96;144,75
S65B;9;58,78;0,00;52,38;0,64;0,13;0,06;9,25;21,38;22,75;37,43;202,80
S65B;10;38,23;0,00;115,78;4,70;13,25;0,00;119,62;122,47;19,30;57,98;491,33
S65B;11;66,77;2,12;57,42;2,16;0,08;0,00;7,96;2,84;10,73;33,67;183,75
T01A;1;1033,40;1967,41;110,09;195,22;107,38;0,00;178,44;46,72;507,55;1521,29;5667,50
T01A;2;668,60;1313,18;48,95;135,74;114,89;0,00;221,42;11,12;268,26;665,14;3447,30
T01A;4;512,36;0,00;403,28;18,83;9,81;206,47;233,08;153,47;219,37;307,72;2064,39
T01A;5;368,81;0,00;239,35;20,96;0,47;0,00;74,24;1,53;52,36;101,99;859,71
T01A;7;9,37;0,00;9,67;1,14;0,04;9,50;3,77;24,39;3,59;8,45;69,92
T01A;8;33,56;0,00;32,97;1,23;0,92;1,45;11,91;19,80;15,18;21,87;138,89
T01A;9;127,25;0,00;140,02;3,17;2,10;9,61;25,93;116,40;60,65;93,96;579,09
T01A;10;52,16;0,00;221,50;14,39;181,62;0,00;179,06;175,38;30,11;98,07;952,29
T01A;11;116,18;11,74;219,35;4,34;1,70;0,00;17,61;38,28;26,35;101,43;536,98
T01B;1;781,41;1520,69;69,57;136,21;64,48;0,00;137,12;41,29;408,20;1181,73;4340,70
T01B;2;353,97;693,61;7,61;67,48;24,99;0,01;106,76;12,41;130,40;322,61;1719,85
T01B;4;248,15;0,00;221,48;16,24;4,44;46,61;138,72;109,28;131,31;167,59;1083,82
T01B;5;214,77;0,00;137,25;12,93;2,12;0,00;42,96;0,62;29,98;57,23;497,86
T01B;7;19,86;0,00;22,98;2,55;0,23;14,93;9,95;56,97;9,04;15,24;151,75
T01B;8;24,27;0,00;26,23;1,45;0,16;1,66;13,92;9,61;10,75;16,80;104,85
T01B;9;98,37;0,00;94,04;1,63;0,81;14,83;24,34;103,34;40,44;67,72;445,52
T01B;10;32,83;0,00;146,92;9,10;66,98;0,00;112,06;92,55;18,60;65,31;544,35
T01B;11;104,48;5,86;180,48;3,57;0,03;0,00;15,31;18,70;20,73;85,03;434,19
T01C;1;547,88;939,42;55,98;74,51;18,16;0,00;82,46;34,57;289,08;858,82;2900,88
T01C;2;32,73;65,56;2,94;5,94;1,88;0,00;11,03;0,62;14,00;34,27;168,97
T01C;4;200,07;0,00;197,22;9,56;3,93;11,41;116,96;56,98;114,77;153,92;864,82
T01C;5;196,86;0,00;133,57;11,18;0,94;0,00;39,70;1,08;27,22;55,36;465,91
T01C;7;2,02;0,00;1,99;0,12;0,01;1,78;1,05;4,33;1,01;1,58;13,89
T01C;8;5,94;0,00;6,56;0,33;0,04;0,42;3,40;3,30;2,87;4,31;27,17
T01C;9;36,98;0,00;42,23;0,65;0,26;1,54;5,76;33,96;18,38;26,70;166,46
T01C;10;14,07;0,00;56,78;2,01;10,14;0,00;43,10;47,26;7,57;25,01;205,94
T01C;11;50,41;4,02;81,68;1,58;0,11;0,00;8,09;7,60;10,32;38,69;202,50
T01D;1;358,90;517,32;42,18;34,79;0,21;0,00;40,02;3,33;175,02;475,23;1647,00
T01D;2;3,46;8,35;0,31;0,41;0,00;0,00;0,66;0,00;1,48;4,64;19,31
T01D;4;85,51;0,00;87,24;2,86;0,00;0,23;40,35;7,43;38,62;56,20;318,44
T01D;5;88,31;0,00;58,99;4,63;0,05;0,00;17,27;0,40;10,90;23,18;203,73
T01D;8;0,78;0,00;0,57;0,03;0,00;0,00;0,11;0,00;0,31;0,50;2,30
T01D;9;4,45;0,00;4,97;0,04;0,01;0,00;0,35;8,50;1,99;2,86;23,17
T01D;10;9,90;0,00;23,45;0,73;0,00;0,00;19,66;19,87;3,55;12,55;89,71
T01D;11;30,75;5,20;39,99;0,90;0,03;0,00;5,02;0,24;5,48;17,06;104,67
T36Z;1;352,67;802,02;34,19;78,38;75,36;0,00;70,58;23,23;179,46;518,15;2134,04
T36Z;2;3461,22;6649,29;204,56;745,79;272,40;0,02;1303,25;86,83;1103,70;2721,32;16548,38
T36Z;4;123,17;0,00;103,57;4,22;2,67;27,73;64,10;33,96;58,19;82,12;499,73
T36Z;5;118,32;0,00;71,59;7,09;3,68;0,00;23,38;0,38;15,96;31,36;271,76
T36Z;7;11,00;0,00;10,35;0,64;0,82;15,09;5,23;26,21;4,42;8,73;82,49
T36Z;8;46,11;0,00;50,93;1,75;0,04;1,16;19,25;15,93;21,16;33,65;189,98
T36Z;9;137,96;0,00;138,53;1,41;0,78;0,42;20,47;75,97;61,07;88,79;525,40
T36Z;10;74,78;0,00;337,22;22,11;239,83;0,00;282,16;231,88;49,88;153,41;1391,27
T36Z;11;136,98;6,89;299,64;3,43;0,05;0,00;16,85;53,27;31,31;122,12;670,54
T44Z;1;900,61;1997,97;85,16;121,16;12,45;0,00;123,58;31,67;418,59;1441,43;5132,62
T44Z;2;98,49;185,93;5,96;17,61;2,56;0,00;27,04;0,57;32,94;90,66;461,76
T44Z;4;5,96;0,00;5,20;0,25;0,07;0,10;2,91;1,07;2,73;4,08;22,37
T44Z;5;4,41;0,00;2,74;0,54;0,00;0,00;0,82;0,00;0,57;1,48;10,56
T44Z;7;1,37;0,00;1,57;0,05;0,00;0,00;0,84;1,12;0,53;0,89;6,37
T44Z;8;17,34;0,00;12,56;0,51;0,00;0,55;4,40;4,04;5,92;10,21;55,53
T44Z;9;45,14;0,00;52,22;0,61;0,10;0,00;8,30;37,11;17,53;36,26;197,27
