IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD
04 ;E76A;2772;0,3535;0,1277;0,1472;0,2089;0,1627;0,6501;0,3499;0;0;0,0025;0,0076;0,0051;0,0032;0,0112;0,0133;0,1627;0,1338;0,1439;0,0823;0,0631;0,0584;0,1266;0,0758;0,1104;0;1;0;;;41,5;;0,0002;33,5
04 ;E76B;414;0;0;0;0,7174;0,2826;0,6667;0,3333;0;0;0;0,0024;0;0;0;0,0024;0,0652;0,0942;0,0942;0,0604;0,0676;0,0821;0,2295;0,1159;0,186;0,185;0,815;0;2;;8,3;1,262;0;3,4
04 ;E76C;12882;0,4585;0,2167;0,1382;0,1329;0,0537;0,7;0,3;0;0;0,0017;0,0058;0,0049;0,0054;0,0156;0,022;0,1785;0,1016;0,1212;0,0821;0,0732;0,0702;0,1409;0,0698;0,1071;0,085;0,8451;0,0699;1;15;6,7;0,952;0,001;3,1
04 ;E77A;47;0,0213;0,0213;0,1277;0,234;0,5957;0,5532;0,4468;0;0;0,4681;0,1915;0,2128;0,0426;0,0638;0,0213;0;0;0;0;0;0;0;0;0;0;0,7581;0,2419;2;18;11,1;2,408;0;3,4
04 ;E77B;1254;0;0;0,0223;0,1053;0,8724;0,6419;0,3581;0;0;0;0,0008;0,0024;0,0048;0,0048;0,0032;0,0239;0,0303;0,0694;0,0646;0,1021;0,1093;0,3038;0,134;0,1467;0,1269;0,7838;0,0894;5;37;18,3;3,109;0,0001;7,8
04 ;E77C;2414;0;0;0;0;1;0,6529;0,3471;0;0;0,0282;0,0128;0,0083;0,0046;0,0041;0,0021;0,0112;0,0178;0,0489;0,0551;0,0675;0,1027;0,2614;0,15;0,2254;0,0976;0,8015;0,1009;4;31;15,6;2,197;0,0002;6,6
04 ;E77D;2067;0;0,0024;0,0106;0,0643;0,9226;0,6502;0,3498;0;0;0,0135;0,0198;0,0131;0,0092;0,0102;0,0024;0,0169;0,0102;0,0261;0,0285;0,0373;0,0513;0,2037;0,1655;0,3924;0,0315;0,857;0,1115;4;26;13,2;1,707;0,0002;4,8
04 ;E77E;4000;0;0;0,0515;0,698;0,2505;0,6498;0,3503;0;0;0,002;0,0075;0,0115;0,008;0,0088;0,004;0,0268;0,036;0,1053;0,0835;0,1105;0,1338;0,2678;0,0943;0,1005;0,1235;0,8073;0,0692;3;24;11;1,519;0,0003;4,9
04 ;E77F;48043;0,0669;0,0586;0,0424;0,0253;0,8069;0,5883;0,4116;0,0001;0;0,0835;0,0416;0,0094;0,0039;0,0037;0,0012;0,0064;0,0088;0,0211;0,0231;0,0318;0,0436;0,1721;0,1524;0,3973;0,0651;0,8445;0,0904;2;21;9,8;1,094;0,0036;4,4
04 ;E77G;3267;0,004;0,0508;0,1772;0,768;0;0,6033;0,3967;0;0;0,0006;0,0037;0,0083;0,0138;0,0269;0,0083;0,0478;0,0376;0,0805;0,0603;0,0728;0,0673;0,1886;0,1325;0,251;0,0582;0,8609;0,0809;2;19;9,3;1,088;0,0002;3,6
04 ;E77H;5649;0,5488;0,2496;0,1221;0,0795;0;0,6157;0,3843;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0297;0,906;0,0643;1;11;5,1;0,802;0,0004;2,1
04 ;E77I;202967;0,3075;0,1628;0,1874;0,3422;0;0,5523;0,4477;0;0;0;0,0722;0,047;0,0197;0,0142;0,0042;0,02;0,0266;0,045;0,0344;0,0429;0,0521;0,1692;0,1291;0,3233;0,0488;0,8741;0,0771;1;15;7,1;0,763;0,0154;3,1
04 ;E78Z;5604;0,2832;0,1672;0,3262;0,2024;0,0211;0,5906;0,4094;0;0;0,0005;0,0004;0,0011;0,0014;0,0046;0,0037;0,0203;0,015;0,0512;0,0798;0,1149;0,1556;0,3421;0,1358;0,0735;0,7227;0,2773;0;1;;2;0,288;0,0004;0
05 ;F01A;1112;0,0701;0,0423;0,1457;0,2563;0,4856;0,8156;0,1844;0;0;0;0;0;0;0;0;0,0027;0,0081;0,0459;0,0522;0,08;0,1034;0,3462;0,2446;0,1169;0,0756;0,8158;0,1086;3;28;12,4;7,38;0,0001;6,1
05 ;F01B;855;0,1018;0,0421;0,1368;0,2515;0,4678;0,807;0,193;0;0;0;0,0012;0;0;0,0023;0;0,0058;0,0164;0,0386;0,0632;0,0982;0,1135;0,3205;0,2187;0,1216;0,0205;0,876;0,1035;3;26;13;6,479;0,0001;5,2
05 ;F01C;8768;0,1418;0,0592;0,2122;0,2964;0,2904;0,7627;0,2373;0;0;0;0;0;0;0;0;0,0022;0,0075;0,0354;0,0468;0,078;0,1057;0,3572;0,2377;0,1296;0,1606;0,7689;0,0706;2;21;7,9;5,691;0,0007;4,5
05 ;F01D;1025;0,1132;0,0468;0,1493;0,2322;0,4585;0,8283;0,1717;0;0;0;0;0;0;0;0;0,0059;0,0117;0,0732;0,081;0,1415;0,1298;0,2868;0,1727;0,0976;0,0528;0,845;0,1022;4;28;13,3;5,987;0,0001;5,5
05 ;F01E;2103;0;0;0;0;1;0,7841;0,2159;0;0;0;0;0;0,001;0,0005;0,0014;0,0157;0,0243;0,0718;0,0613;0,0951;0,1051;0,3039;0,2087;0,1113;0,1267;0,7957;0,0776;4;29;14,2;5,191;0,0002;5,9
05 ;F01F;4322;0,2166;0,0641;0,192;0,2552;0,2721;0,7987;0,2013;0;0;0;0;0;0,0002;0,0005;0,0016;0,0148;0,0199;0,0611;0,071;0,0935;0,1212;0,3098;0,1988;0,1076;0,187;0,7218;0,0912;2;20;8,5;4,762;0,0003;4,5
05 ;F01G;6591;0,3456;0,0865;0,2849;0,283;0;0,8119;0,1881;0;0;0;0;0,0002;0,0003;0,0014;0,0011;0,0115;0,0217;0,0891;0,0977;0,1208;0,1373;0,3057;0,1393;0,074;0,1132;0,8163;0,0705;1;15;5,4;3,639;0,0005;3,3
05 ;F02A;3421;0,2213;0,0246;0,2391;0,2333;0,2818;0,7457;0,2543;0;0;0;0;0;0;0,0003;0,0003;0,0061;0,0096;0,0324;0,036;0,0666;0,0997;0,3157;0,2417;0,1915;0,2905;0,6421;0,0674;1;10;3,5;3,824;0,0003;1,8
05 ;F02B;1935;0,3003;0,0393;0,2382;0,2274;0,1948;0,8072;0,1922;0,0005;0;0;0;0,0005;0;0,0005;0;0,0067;0,0191;0,0579;0,0667;0,0858;0,138;0,2941;0,1664;0,1643;0,3285;0,6118;0,0598;1;9;3,3;3,032;0,0001;1,6
05 ;F03A;3039;0,0036;0;0,0161;0,0642;0,9161;0,6746;0,3254;0;0;0,0063;0,0023;0,001;0,001;0,0053;0,0033;0,0171;0,025;0,0628;0,0543;0,0645;0,1027;0,3432;0,1991;0,1122;0,1111;0,7891;0,0997;5;33;16,4;8,448;0,0002;6,3
05 ;F03B;715;0,0252;0,0014;0,0615;0,1329;0,779;0,607;0,393;0;0;0,1916;0,0056;0,0014;0,0028;0,0014;0;0,0042;0,0056;0,0378;0,035;0,0476;0,0741;0,2811;0,2028;0,1091;0,023;0,8667;0,1103;4;25;13,7;6,885;0,0001;4,4
05 ;F03C;3398;0,0497;0,0156;0,0821;0,1704;0,6822;0,6863;0,3137;0;0;0;0,0041;0,0085;0,0124;0,0159;0,0062;0,0191;0,0138;0,0383;0,0383;0,0636;0,0948;0,3511;0,2422;0,0918;0,0169;0,9125;0,0706;5;31;15,7;6,853;0,0003;5,6
05 ;F03D;207;0,0531;0,0048;0,1353;0,2077;0,599;0,5121;0,4879;0;0;0;0,2947;0,2077;0,1594;0,3382;0;0;0;0;0;0;0;0;0;0;0,0042;0,8771;0,1186;2;17;9;5,738;0;2,3
05 ;F03E;10905;0,0794;0,0279;0,1035;0,1944;0,5948;0,6573;0,3427;0;0;0;0;0;0;0;0,0012;0,0116;0,0177;0,0551;0,0549;0,0707;0,1037;0,3426;0,2275;0,115;0,0131;0,9183;0,0685;4;26;13,4;5,703;0,0008;4,3
05 ;F03F;8082;0,1325;0,0448;0,134;0,2329;0,4558;0,595;0,405;0;0;0;0;0;0;0;0,0002;0,0064;0,0189;0,07;0,0678;0,0932;0,1171;0,3366;0,1948;0,095;0,0124;0,9286;0,0589;3;21;11,7;4,925;0,0006;3,2
05 ;F05Z;1326;0,0362;0,0143;0,0641;0,132;0,7534;0,6916;0,3084;0;0;0,0196;0,0023;0,0015;0,0015;0,003;0,0023;0,009;0,0204;0,0611;0,0709;0,0995;0,132;0,3462;0,1531;0,0777;0,0934;0,82;0,0866;4;28;14;6,869;0,0001;5,2
05 ;F06A;300;0,0033;0;0;0,0433;0,9533;0,8033;0,1967;0;0;0;0;0;0;0;0;0,0033;0,0033;0,0467;0,0767;0,1;0,1167;0,3267;0,2267;0,1;0,1968;0,5964;0,2068;6;39;21,4;9,747;0;8,7
05 ;F06B;799;0,0213;0,0063;0,0263;0,1076;0,8385;0,831;0,169;0;0;0;0;0;0;0;0;0,0013;0,0025;0,0488;0,0613;0,1076;0,1176;0,373;0,204;0,0839;0,0364;0,8314;0,1322;7;42;21,5;7,995;0,0001;8,9
05 ;F06C;1581;0,0158;0,0202;0,038;0,1392;0,7868;0,7843;0,2157;0;0;0;0;0;0;0;0;0;0,0025;0,0291;0,0455;0,0898;0,1392;0,3839;0,2018;0,1082;0,0774;0,85;0,0726;4;28;13,6;6,118;0,0001;5
05 ;F06D;1952;0,0978;0,0328;0,1035;0,2044;0,5615;0,7941;0,2059;0;0;0;0;0;0;0;0;0,0005;0,0056;0,0553;0,083;0,1173;0,1194;0,353;0,1783;0,0876;0,0188;0,9164;0,0648;4;30;14,8;5,673;0,0001;5,3
05 ;F06E;4274;0,1486;0,0629;0,1378;0,2216;0,4291;0,8142;0,1858;0;0;0;0;0;0;0,0002;0;0;0,0026;0,0414;0,0643;0,1055;0,1493;0,3928;0,1825;0,0613;0,01;0,9312;0,0588;4;26;14,1;5,097;0,0003;4,4
05 ;F06F;23378;0,1588;0,0588;0,1442;0,2396;0,3986;0,7989;0,2011;0;0;0;0;0;0;0;0;0,0003;0,0035;0,0424;0,0713;0,1147;0,1528;0,3683;0,1713;0,0755;0,0126;0,9318;0,0556;3;19;10,9;4,215;0,0018;2,9
05 ;F07A;3429;0,0741;0,0572;0,0808;0,2353;0,5526;0,6672;0,3328;0;0;0,0359;0,0026;0,0035;0,002;0,0055;0,0032;0,021;0,0321;0,1027;0,0898;0,107;0,1175;0,3071;0,1312;0,0388;0,0369;0,8795;0,0836;4;26;12,8;5,899;0,0003;4,4
05 ;F07B;3095;0,1344;0,094;0,0985;0,222;0,4511;0,662;0,338;0;0;0;0,0355;0,0504;0,0158;0,0116;0,0048;0,0213;0,0284;0,085;0,0814;0,0934;0,1208;0,2624;0,137;0,052;0,0415;0,8866;0,0719;3;22;11,1;4,74;0,0002;3,6
05 ;F08A;527;0,0323;0,0171;0,0285;0,1157;0,8065;0,7097;0,2903;0;0;0;0;0;0;0,0019;0;0,0038;0,0171;0,0607;0,0455;0,0835;0,1309;0,3245;0,1954;0,1366;0,2973;0,5422;0,1605;6;38;18,4;7,411;0;8,1
05 ;F08B;5489;0;0;0;0;1;0,6868;0,3132;0;0;0;0;0;0;0;0;0,0005;0,002;0,0222;0,039;0,0867;0,1173;0,3352;0,1867;0,2102;0,0432;0,7872;0,1697;6;38;19,8;4,825;0,0004;7,7
05 ;F08C;3254;0,0018;0,0028;0,0018;0,0034;0,9902;0,6641;0,3359;0;0;0;0;0;0;0;0;0,0006;0,004;0,0267;0,0378;0,0774;0,1097;0,2996;0,2004;0,2437;0,036;0,8261;0,1379;5;36;17,9;3,842;0,0002;7,2
05 ;F08D;9200;0,2818;0,1468;0,2313;0,34;0;0,7393;0,2607;0;0;0;0;0;0;0,0002;0;0,0008;0,0029;0,0358;0,0746;0,1285;0,1629;0,3426;0,1424;0,1093;0,0113;0,9109;0,0778;4;26;13;3,224;0,0007;4,6
05 ;F08E;13437;0,4484;0,1407;0,1926;0,2184;0;0,7182;0,2818;0;0;0;0;0;0,0001;0,0002;0,0001;0,0019;0,0033;0,0354;0,078;0,1305;0,1602;0,3362;0,1464;0,1075;0,0115;0,9074;0,081;3;22;11;2,462;0,001;3,9
05 ;F08F;6961;0,3172;0,0825;0,2804;0,2138;0,1062;0,6607;0,3393;0;0;0;0;0;0;0,0003;0;0,0055;0,0105;0,0537;0,0728;0,1132;0,1461;0,3222;0,15;0,1257;0,0467;0,8794;0,0739;2;17;8,1;1,946;0,0005;3,1
05 ;F09A;138;0,1232;0,0072;0,1449;0,1884;0,5362;0,5652;0,4348;0;0;0,3551;0,1449;0,0725;0,029;0,0652;0,0072;0;0,0217;0,0072;0,0217;0,0217;0,0217;0,058;0,0725;0,1014;0,209;0,6866;0,1045;3;21;9,5;4,219;0;4,1
05 ;F09B;919;0;0;0;0;1;0,5909;0,4091;0;0;0;0;0;0;0;0,0044;0,0218;0,0239;0,0827;0,0729;0,0838;0,0903;0,2666;0,1567;0,197;0,394;0,5143;0,0918;3;23;11,5;3,402;0,0001;5
05 ;F09C;774;0,2674;0,0672;0,2726;0,3928;0;0,5969;0,4031;0;0;0;0;0;0;0;0,0039;0,0375;0,0401;0,0982;0,0724;0,0943;0,0995;0,2881;0,1189;0,1473;0,1773;0,7378;0,0848;1;16;7,2;2,234;0,0001;3,5
05 ;F12A;466;0,0279;0,0193;0,03;0,0751;0,8476;0,6609;0,3391;0;0;0;0;0,0021;0;0,0021;0;0,0021;0,0043;0,0129;0,0129;0,0129;0,0215;0,1931;0,2489;0,4871;0,0671;0,8233;0,1095;3;28;13,1;4,503;0;6,2
05 ;F12B;1335;0,2157;0,188;0,2157;0,37;0,0105;0,6434;0,3566;0;0;0;0,0007;0;0,0007;0,0015;0;0,0075;0,0105;0,0142;0,021;0,0202;0,0554;0,2419;0,2337;0,3925;0,0774;0,8328;0,0898;1;16;6,3;3,233;0,0001;3,6
05 ;F12C;67;0,3284;0,1642;0,0746;0,2388;0,194;0,5075;0,4925;0;0;0,0299;0,0597;0,0896;0,2537;0,5672;0;0;0;0;0;0;0;0;0;0;0,0723;0,8072;0,1205;1;15;6,1;3,831;0;2,9
05 ;F12D;2585;0,2035;0,1977;0,164;0,2391;0,1957;0,6453;0,3547;0;0;0;0;0;0;0;0,0004;0,0012;0,0023;0,019;0,0236;0,0418;0,0754;0,3087;0,2553;0,2723;0,0137;0,8859;0,1004;2;21;10;2,965;0,0002;4,3
05 ;F12E;5101;0,0071;0,0086;0,0082;0,0173;0,9588;0,4911;0,5089;0;0;0;0;0;0;0;0,0006;0,0016;0,0014;0,0088;0,0084;0,018;0,0392;0,2037;0,2305;0,4877;0,0582;0,8602;0,0816;3;27;12,5;2,683;0,0004;5,7
05 ;F12F;2750;0,4044;0,1487;0,1491;0,1785;0,1193;0,5895;0,4105;0;0;0,0007;0,0007;0,0011;0,0015;0,0047;0;0,02;0,0145;0,0465;0,0469;0,0564;0,0647;0,2709;0,2138;0,2575;0,089;0,8298;0,0812;2;20;9;2,234;0,0002;4,2
05 ;F12G;35074;0,4527;0,1953;0,1646;0,1874;0;0,5427;0,4573;0;0;0;0;0;0;0;0,0005;0,0041;0,0051;0,0164;0,0192;0,0293;0,0528;0,2757;0,2412;0,3557;0,1022;0,8329;0,0649;1;15;6,2;1,651;0,0027;3,3
05 ;F12H;4525;0,5746;0,1669;0,1244;0,107;0,0272;0,4526;0,5474;0;0;0;0;0;0;0;0,0033;0,0376;0,0243;0,067;0,0541;0,0659;0,0696;0,257;0,1962;0,225;0,3145;0,6342;0,0513;1;14;6;1,622;0,0003;3,1
05 ;F12I;8465;0,2438;0,1355;0,1689;0,2514;0,2004;0,5364;0,4636;0;0;0;0;0;0;0;0,0004;0,0006;0,0013;0,003;0,0033;0,0074;0,0197;0,1516;0,2143;0,5985;0,1978;0,7261;0,0761;2;20;8,8;1,614;0,0006;4,3
05 ;F13A;4129;0;0;0;0;1;0,6941;0,3059;0;0;0;0;0;0;0;0;0,0012;0,0053;0,0252;0,0337;0,0603;0,0908;0,2574;0,2039;0,3221;0,0275;0,793;0,1796;9;48;26,7;4,2;0,0003;9,7
05 ;F13B;921;0;0;0;0;1;0,6526;0,3474;0;0;0;0;0;0;0;0;0;0,0054;0,0109;0,0152;0,0358;0,0521;0,2313;0,1933;0,456;0,0646;0,8881;0,0473;5;33;15;2,067;0,0001;6,3
05 ;F13C;2443;0,2583;0,142;0,2219;0,3778;0;0,677;0,323;0;0;0;0,0004;0;0;0;0;0,002;0,009;0,0303;0,0344;0,0536;0,0692;0,2358;0,1822;0,3831;0,0644;0,8545;0,0811;3;24;11,2;1,378;0,0002;4,9
05 ;F14A;3309;0;0;0;0;1;0,5633;0,4367;0;0;0,0018;0,0018;0;0;0;0;0,0021;0,003;0,0172;0,0269;0,0571;0,0928;0,2611;0,1865;0,3497;0,067;0,789;0,144;5;35;17,4;3,854;0,0003;7,4
05 ;F14B;7104;0,2714;0,1698;0,1914;0,3674;0;0,6467;0,3533;0;0;0,001;0,0027;0;0;0,0001;0;0,0011;0,0034;0,0272;0,0504;0,0863;0,1153;0,3159;0,163;0,2337;0,0691;0,8507;0,0802;3;24;11,4;2,47;0,0005;4,8
05 ;F15Z;1667;0,0132;0,0252;0,0312;0,1008;0,8296;0,6851;0,3143;0,0006;0;0,0006;0;0,0012;0;0,0006;0;0,0054;0,015;0,051;0,0498;0,069;0,0984;0,2855;0,2244;0,1992;0,2471;0,625;0,1279;6;39;19,7;4,465;0,0001;8,6
05 ;F17A;6795;0,375;0,224;0,1753;0,179;0,0468;0,5033;0,4967;0;0;0;0,0001;0,0016;0,0025;0,0037;0,0006;0,0077;0,0068;0,0122;0,0102;0,014;0,0286;0,1772;0,1854;0,5495;0,3973;0,5547;0,0479;1;8;3;1,045;0,0005;1,4
05 ;F17B;3331;0,3855;0,1768;0,1819;0,199;0,0567;0,4905;0,5092;0,0003;0;0;0;0;0;0;0,0012;0,0054;0,0036;0,0063;0,0048;0,0087;0,0186;0,1321;0,1681;0,6512;0,3488;0,5797;0,0715;1;8;3,1;0,861;0,0003;1,4
05 ;F18A;938;0,033;0,033;0,0384;0,0629;0,8326;0,6109;0,3891;0;0;0;0;0;0,0043;0,0043;0;0,0085;0,0085;0,0299;0,0501;0,0448;0,0714;0,2601;0,2388;0,2793;0,1747;0,7249;0,1005;4;29;12,9;3,223;0,0001;6,1
05 ;F18B;328;0,0061;0,0061;0;0,0061;0,9817;0,5183;0,4817;0;0;0;0;0;0,0061;0,0091;0;0,0183;0,003;0,0213;0,0122;0,0427;0,0488;0,1921;0,2134;0,4329;0,191;0,7371;0,0719;3;26;11;2,137;0;5,5
05 ;F18C;2678;0,2935;0,1856;0,2218;0,2991;0;0,6378;0,3622;0;0;0;0;0;0;0;0,0007;0,0123;0,0116;0,0519;0,0601;0,0702;0,099;0,2842;0,2043;0,2058;0,1294;0,7909;0,0797;1;12;4,7;1,365;0,0002;2,4
05 ;F18D;2128;0,3858;0,2007;0,2011;0,2124;0;0,5446;0,4554;0;0;0;0;0;0;0;0,0023;0,0174;0,0183;0,0465;0,0446;0,0503;0,0789;0,3031;0,1969;0,2415;0,3887;0,5607;0,0506;1;10;3,9;0,825;0,0002;2
05 ;F19A;591;0;0;0;0;1;0,5093;0,4907;0;0;0,0525;0,0372;0,0305;0,022;0,0237;0,0118;0,0237;0,0135;0,0169;0,0152;0,0186;0,0389;0,1726;0,1591;0,3638;0,2451;0,6466;0,1083;3;27;12,6;3,524;0;6,5
05 ;F19B;977;0,565;0,0686;0,0727;0,2938;0;0,5148;0,4852;0;0;0,2201;0,2426;0,2252;0,1392;0,173;0;0;0;0;0;0;0;0;0;0;0,0776;0,8422;0,0802;1;5;2,6;1,79;0,0001;0,6
05 ;F19C;2354;0,5221;0,0981;0,1814;0,1984;0;0,6249;0,3751;0;0;0;0;0;0;0;0,0229;0,0459;0,0246;0,0506;0,0523;0,0739;0,0892;0,2799;0,1776;0,1831;0,1373;0,7769;0,0858;1;13;4,8;1,861;0,0002;2,7
05 ;F19D;2663;0,7097;0,0849;0,1307;0,0646;0,0101;0,5509;0,4491;0;0;0;0;0;0;0;0;0,0049;0,0154;0,0721;0,1097;0,1318;0,1468;0,3353;0,1341;0,0499;0,1343;0,7084;0,1572;1;8;3,2;1,675;0,0002;1,4
05 ;F20Z;186;0,2527;0,129;0,0269;0,4946;0,0968;0,4516;0,5484;0;0;0;0;0;0;0;0;0,0215;0,0323;0,0753;0,0806;0,1129;0,0914;0,2312;0,1989;0,1559;0,3212;0,6159;0,0629;2;20;7,5;1,419;0;4,9
05 ;F21A;4201;0,1754;0,1178;0,1364;0,2609;0,3095;0,5042;0,4956;0,0002;0;0;0,0005;0;0;0,0007;0;0,004;0,0226;0,0455;0,0557;0,0771;0,09;0,2561;0,1761;0,2716;0,0489;0,7667;0,1843;7;42;23,1;3,141;0,0003;8,9
05 ;F21B;1278;0,2152;0,0908;0,1487;0,2027;0,3427;0,5876;0,4124;0;0;0,0023;0,0016;0,0008;0,0016;0,0016;0,0023;0,0164;0,0211;0,0438;0,0509;0,0649;0,0861;0,2668;0,1917;0,248;0,255;0,6339;0,1111;4;31;13,8;2,207;0,0001;6,9
05 ;F21C;8659;0,1502;0,1151;0,1323;0,2757;0,3266;0,5363;0,4637;0;0;0,0001;0,0001;0;0,0001;0,0002;0,0001;0,0039;0,0132;0,0408;0,0483;0,065;0,0938;0,2529;0,174;0,3074;0,0835;0,8211;0,0954;4;27;12,6;1,425;0,0007;5,4
05 ;F24A;2339;0;0;0;0;1;0,64;0,36;0;0;0;0;0;0;0;0;0,0013;0,0034;0,0239;0,0385;0,062;0,0971;0,2638;0,2039;0,3061;0,0962;0,8096;0,0942;3;25;12,5;2,649;0,0002;5,2
05 ;F24B;17005;0,5136;0,1942;0,1477;0,1445;0;0,7574;0,2426;0;0;0;0;0;0;0;0;0,0009;0,011;0,0916;0,1033;0,1287;0,1288;0,2738;0,1363;0,1256;0,0632;0,8723;0,0645;1;13;6;1,709;0,0013;2,6
05 ;F27A;1229;0,0976;0,1017;0,1416;0,3775;0,2815;0,7339;0,2661;0;0;0;0;0;0;0;0;0;0,0008;0,0277;0,0366;0,0675;0,1237;0,3531;0,201;0,1896;0,0274;0,7667;0,2059;7;42;22;4,269;0,0001;8,4
05 ;F27B;3946;0,0175;0,0033;0,0048;0,0073;0,9671;0,6812;0,3188;0;0;0;0;0;0;0;0;0,001;0,0066;0,0347;0,0441;0,0699;0,1014;0,2798;0,2111;0,2514;0,0455;0,8398;0,1147;5;35;17;2,177;0,0003;7,2
05 ;F27C;10282;0,2168;0,1555;0,2406;0,3871;0;0,7251;0,2749;0;0;0;0;0;0;0;0;0,0014;0,0097;0,0479;0,0602;0,094;0,1251;0,2969;0,1707;0,194;0,0623;0,8391;0,0987;4;28;13,3;1,517;0,0008;5,6
05 ;F28A;5676;0,0391;0,05;0,0825;0,2326;0,5958;0,6637;0,3363;0;0;0;0;0;0;0,0002;0,0002;0,0007;0,0037;0,0189;0,0337;0,0625;0,1105;0,2872;0,1801;0,3025;0,0441;0,6653;0,2906;9;48;27,9;5,236;0,0004;10,1
05 ;F28B;5731;0;0;0;0,3858;0,6142;0,6193;0,3807;0;0;0;0;0;0;0;0;0,0005;0,0042;0,0145;0,0298;0,0494;0,081;0,2363;0,1858;0,3985;0,0509;0,8096;0,1396;6;38;18,9;2,692;0,0004;8,1
05 ;F28C;1965;0,3018;0,2468;0,4514;0;0;0,6768;0,3232;0;0;0;0;0;0;0;0;0,0005;0,0036;0,0331;0,0575;0,0753;0,1104;0,2677;0,1542;0,2977;0,0221;0,8687;0,1092;4;32;15,6;1,939;0,0001;6,7
05 ;F29Z;63;0,0952;0,127;0,0159;0,0952;0,6667;0,6032;0,3968;0;0;0;0;0;0;0;0;0;0;0;0,0317;0,0476;0,0635;0,3175;0,127;0,4127;0;1;0;;;46,4;;0;23,8
05 ;F30Z;479;0,0313;0,0522;0,0376;0,2568;0,6221;0,5741;0,4259;0;0;0,5261;0,2129;0,1315;0,0355;0,0313;0,0063;0,0292;0,0042;0,0084;0,0042;0,0021;0,0021;0,0063;0;0;0,0056;0,8903;0,1041;4;23;12,5;7,522;0;4
05 ;F36A;1143;0,0009;0,0017;0,0035;0,0341;0,9598;0,706;0,294;0;0;0,0105;0,0026;0,0017;0;0,0009;0;0,0009;0,0035;0,0254;0,0297;0,0464;0,0875;0,3176;0,2668;0,2065;0,0006;0,728;0,2713;9;49;30,6;17,19;0,0001;9
05 ;F36B;3608;0,0055;0,0044;0,0119;0,0807;0,8975;0,6907;0,309;0,0003;0;0,0067;0,0025;0,0017;0,0011;0,0003;0;0,0025;0,0039;0,0274;0,0327;0,0438;0,0917;0,3052;0,2472;0,2334;0,0126;0,8088;0,1787;7;43;23,8;11,239;0,0003;9
05 ;F37Z;58;0;0,0172;0,0345;0,2414;0,7069;0,9138;0,0862;0;0;0;0,0345;0;0;0;0;0,0517;0,1207;0,2586;0,2241;0,069;0,2241;0,0172;0;0;0;1;0;;;93,7;;0;85,9
05 ;F39A;8573;0,803;0,0642;0,0247;0,0884;0,0197;0,339;0,661;0;0;0;0,0002;0,0002;0,0001;0,0006;0,0007;0,0322;0,0818;0,1893;0,1245;0,1219;0,1288;0,213;0,0699;0,0369;0,2949;0,6408;0,0643;1;10;3,5;0,943;0,0006;1,6
05 ;F39B;22811;0,8644;0,0928;0,0428;0;0;0,3361;0,6639;0;0;0;0;0,0004;0,0005;0,0012;0,001;0,0237;0,0696;0,1766;0,1152;0,1146;0,1345;0,2417;0,0856;0,0353;0,577;0,403;0,02;1;6;2,6;0,747;0,0017;0,8
05 ;F41A;694;0;0;0;0;1;0,6383;0,3617;0;0;0;0;0;0;0;0;0,0014;0;0,0115;0,0202;0,0303;0,049;0,2752;0,2421;0,3703;0,1844;0,7754;0,0402;6;36;16,6;3,291;0,0001;6,7
05 ;F41B;16041;0,6405;0,2105;0,1459;0,0031;0;0,6107;0,3893;0;0;0;0;0;0;0;0,0001;0,0036;0,0132;0,0694;0,0644;0,0841;0,1034;0,2717;0,1828;0,2073;0,2052;0,7435;0,0513;1;13;5,5;0,991;0,0012;2,6
05 ;F42Z;994;0,1187;0,0785;0,1127;0,2173;0,4728;0,672;0,328;0;0;0,1358;0,0553;0,0402;0,0181;0,0121;0;0;0,003;0,0392;0,0382;0,0543;0,0835;0,2958;0,1338;0,0905;0,0996;0,7984;0,102;4;31;13,9;9,487;0,0001;6,2
05 ;F43A;918;0,0087;0,012;0,0305;0,159;0,7898;0,5969;0,4031;0;0;0,2168;0,049;0,0174;0,0033;0,0054;0;0,0011;0,0011;0,0131;0,012;0,012;0,0468;0,1786;0,1993;0,244;0,0273;0,7581;0,2147;5;36;20,2;6,368;0,0001;7,8
05 ;F43B;1825;0,0066;0,0148;0,0318;0,1353;0,8115;0,5825;0,4175;0;0;0;0;0;0;0,0005;0,0005;0,0071;0,0132;0,0247;0,0351;0,0603;0,0767;0,2564;0,1967;0,3288;0,2668;0,611;0,1222;4;32;15,3;4,661;0,0001;7,2
